input,prompt,response
Knife|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Knife. Which is more similar in semantic meaning to Knife?,Oil can.
Saw|Boa python|Cobra,Answer using only one word - Boa python or Cobra and not Saw. Which is more similar in semantic meaning to Saw?,Cobra
Turtle|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Turtle. Which is more similar in semantic meaning to Turtle?,Dinosaur
Anvil|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Anvil. Which is more similar in semantic meaning to Anvil?,Salamander
Boa python|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Boa python. Which is more similar in semantic meaning to Boa python?,Grinding disk
Screwdriver|Chisel|Shovel,Answer using only one word - Chisel or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Shovel
Toad|Boa python|Chisel,Answer using only one word - Boa python or Chisel and not Toad. Which is more similar in semantic meaning to Toad?,Chisel
Turtle|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Turtle. Which is more similar in semantic meaning to Turtle?,Grinding disk
Caiman|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,Crocodile (or Alligator)
Anvil|Lizard|Nail,Answer using only one word - Lizard or Nail and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Crocodile|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Chisel
Lizard|Saw|Shovel,Answer using only one word - Saw or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,Shovel (is not similar in
Axe|Alligator|Dinosaur,Answer using only one word - Alligator or Dinosaur and not Axe. Which is more similar in semantic meaning to Axe?,Dinosaur
Blindworm|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Crocodile
Grinding disk|Alligator|Toad,Answer using only one word - Alligator or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Toad
Anvil|Oil can|Snake,Answer using only one word - Oil can or Snake and not Anvil. Which is more similar in semantic meaning to Anvil?,Hammer (since an anvil is
Lizard|Hammer|Lawn Mower,Answer using only one word - Hammer or Lawn Mower and not Lizard. Which is more similar in semantic meaning to Lizard?,Neither. Hammer and Lawn M
Knife|Salamander|Saw,Answer using only one word - Salamander or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw
Hammer|Chisel|Lizard,Answer using only one word - Chisel or Lizard and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel
Salamander|Knife|Turtle,Answer using only one word - Knife or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Turtle
Snake|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Snake. Which is more similar in semantic meaning to Snake?,Crocodile
Snake|Dinosaur|Nail,Answer using only one word - Dinosaur or Nail and not Snake. Which is more similar in semantic meaning to Snake?,Dinosaur
Snake|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Snake. Which is more similar in semantic meaning to Snake?,Gecko
Gecko|Shovel|Snake,Answer using only one word - Shovel or Snake and not Gecko. Which is more similar in semantic meaning to Gecko?,Snake
Lawn Mower|Dinosaur|Paint brush,Answer using only one word - Dinosaur or Paint brush and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Paint Brush
Dinosaur|Blindworm|Spanner,Answer using only one word - Blindworm or Spanner and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Spanner
Lawn Mower|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Vacuum
Alligator|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,Lawn Mower
Screwdriver|Chisel|Hammer,Answer using only one word - Chisel or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Hammer
Saw|Nail|Vacuum,Answer using only one word - Nail or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,Nail
Alligator|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,Anvil
Oil can|Lawn Mower|Spanner,Answer using only one word - Lawn Mower or Spanner and not Oil can. Which is more similar in semantic meaning to Oil can?,"Spanner (is a tool, like"
Crocodile|Axe|Lizard,Answer using only one word - Axe or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Lizard
Toad|Saw|Screwdriver,Answer using only one word - Saw or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,Frog (implies a type of
Axe|Nail|Snake,Answer using only one word - Nail or Snake and not Axe. Which is more similar in semantic meaning to Axe?,Nail
Lawn Mower|Axe|Spanner,Answer using only one word - Axe or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Spanner
Saw|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,Screwdriver
Knife|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Knife. Which is more similar in semantic meaning to Knife?,Grinding disk
Dinosaur|Nail|Shovel,Answer using only one word - Nail or Shovel and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Shovel
Screwdriver|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Lawn Mower
Anvil|Chisel|Spanner,Answer using only one word - Chisel or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,Chisel
Anvil|Toad|Turtle,Answer using only one word - Toad or Turtle and not Anvil. Which is more similar in semantic meaning to Anvil?,Turtle
Hammer|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel
Shovel|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,Grinding disk
Toad|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,Frog (or possibly Tadp
Oil can|Lizard|Toad,Answer using only one word - Lizard or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,Toad
Grinding disk|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Dinosaur
Grinding disk|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Vacuum
Chameleon|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Salamander
Turtle|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Turtle. Which is more similar in semantic meaning to Turtle?,Salamander
Hammer|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,Mallet
Paint brush|Snake|Turtle,Answer using only one word - Snake or Turtle and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Paintbrush is more similar in
Blindworm|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Screwdriver
Knife|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,"Shovel (in this context,"
Cobra|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Cobra. Which is more similar in semantic meaning to Cobra?,Toad
Grinding disk|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Saw
Tortoise|Lawn Mower|Salamander,Answer using only one word - Lawn Mower or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Salamander
Spanner|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,Wrench (or Wrench is a
Grinding disk|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Cobra
Alligator|Caiman|Oil can,Answer using only one word - Caiman or Oil can and not Alligator. Which is more similar in semantic meaning to Alligator?,Caiman
Salamander|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,Lawn Mower is not semant
Gecko|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,Lawn Mower (since neither Ge
Tortoise|Boa python|Toad,Answer using only one word - Boa python or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Boa
Vacuum|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Screwdriver
Axe|Blindworm|Cobra,Answer using only one word - Blindworm or Cobra and not Axe. Which is more similar in semantic meaning to Axe?,Cobra
Caiman|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Caiman. Which is more similar in semantic meaning to Caiman?,Oil can (drum)
Shovel|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe
Anvil|Boa python|Knife,Answer using only one word - Boa python or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,Knife
Gecko|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Gecko. Which is more similar in semantic meaning to Gecko?,Caiman
Crocodile|Axe|Salamander,Answer using only one word - Axe or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Salamander
Vacuum|Anvil|Grinding disk,Answer using only one word - Anvil or Grinding disk and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Grinding disk
Saw|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Saw. Which is more similar in semantic meaning to Saw?,Dinosaur
Alligator|Knife|Turtle,Answer using only one word - Knife or Turtle and not Alligator. Which is more similar in semantic meaning to Alligator?,Turtle
Snake|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Snake. Which is more similar in semantic meaning to Snake?,Crocodile
Grinding disk|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Tortoise
Saw|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,Snake
Lawn Mower|Boa python|Shovel,Answer using only one word - Boa python or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Shovel
Toad|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Toad. Which is more similar in semantic meaning to Toad?,"Frog. However, the question asked"
Saw|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,Spanner
Spanner|Gecko|Snake,Answer using only one word - Gecko or Snake and not Spanner. Which is more similar in semantic meaning to Spanner?,Wrench (or Wrench-like
Lawn Mower|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Vacuum
Spanner|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Spanner. Which is more similar in semantic meaning to Spanner?,Crocodile
Oil can|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Oil can. Which is more similar in semantic meaning to Oil can?,Anvil
Grinding disk|Nail|Saw,Answer using only one word - Nail or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Saw
Alligator|Caiman|Tortoise,Answer using only one word - Caiman or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,Caiman
Toad|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Toad. Which is more similar in semantic meaning to Toad?,Paint Brush
Caiman|Axe|Saw,Answer using only one word - Axe or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,Saw
Gecko|Oil can|Toad,Answer using only one word - Oil can or Toad and not Gecko. Which is more similar in semantic meaning to Gecko?,Toad
Chisel|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,Spanner
Knife|Axe|Vacuum,Answer using only one word - Axe or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,Vacuum
Hammer|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,Neither. Tortoise and Turt
Spanner|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,Wrench
Salamander|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Salamander. Which is more similar in semantic meaning to Salamander?,Tortoise
Gecko|Chisel|Saw,Answer using only one word - Chisel or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,Saw
Lizard|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,Neither. Hammer and screwdriver are
Blindworm|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Spanner
Vacuum|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Paintbrush
Tortoise|Axe|Toad,Answer using only one word - Axe or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Axe
Crocodile|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Hammer
Lawn Mower|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Chisel is not semantically
Toad|Lizard|Snake,Answer using only one word - Lizard or Snake and not Toad. Which is more similar in semantic meaning to Toad?,Frog
Hammer|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,Vacuum
Grinding disk|Anvil|Snake,Answer using only one word - Anvil or Snake and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Snake
Turtle|Boa python|Dinosaur,Answer using only one word - Boa python or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,Dinosaur
Shovel|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Shovel. Which is more similar in semantic meaning to Shovel?,Saw
Nail|Gecko|Oil can,Answer using only one word - Gecko or Oil can and not Nail. Which is more similar in semantic meaning to Nail?,Oil can
Alligator|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Alligator. Which is more similar in semantic meaning to Alligator?,Turtle
Vacuum|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Shovel
Crocodile|Boa python|Salamander,Answer using only one word - Boa python or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Alligator
Lawn Mower|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Crocodile
Cobra|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Cobra. Which is more similar in semantic meaning to Cobra?,Dinosaur
Chameleon|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Grinding disk
Tortoise|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Gecko
Blindworm|Chisel|Paint brush,Answer using only one word - Chisel or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Paintbrush
Knife|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,Shovel is not semantically
Lawn Mower|Alligator|Hammer,Answer using only one word - Alligator or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Hammer
Boa python|Chameleon|Paint brush,Answer using only one word - Chameleon or Paint brush and not Boa python. Which is more similar in semantic meaning to Boa python?,Chameleon
Chisel|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Chisel. Which is more similar in semantic meaning to Chisel?,Gecko
Toad|Gecko|Lawn Mower,Answer using only one word - Gecko or Lawn Mower and not Toad. Which is more similar in semantic meaning to Toad?,Frog (as a toad is
Snake|Axe|Toad,Answer using only one word - Axe or Toad and not Snake. Which is more similar in semantic meaning to Snake?,Toad
Axe|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Axe. Which is more similar in semantic meaning to Axe?,Spanner
Spanner|Salamander|Saw,Answer using only one word - Salamander or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,Saw
Blindworm|Anvil|Snake,Answer using only one word - Anvil or Snake and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Snake
Tortoise|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Gecko
Lizard|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,Tortoise
Crocodile|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Tortoise
Axe|Knife|Shovel,Answer using only one word - Knife or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,Shovel
Screwdriver|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Hammer
Nail|Cobra|Snake,Answer using only one word - Cobra or Snake and not Nail. Which is more similar in semantic meaning to Nail?,Snake
Salamander|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Salamander. Which is more similar in semantic meaning to Salamander?,Alligator
Dinosaur|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Crocodile
Boa python|Crocodile|Turtle,Answer using only one word - Crocodile or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,Turtle
Alligator|Hammer|Shovel,Answer using only one word - Hammer or Shovel and not Alligator. Which is more similar in semantic meaning to Alligator?,Shovel
Saw|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,Can (in the context of a tool
Boa python|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,Screwdriver
Chisel|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,Spanner
Screwdriver|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Vacuum
Spanner|Axe|Hammer,Answer using only one word - Axe or Hammer and not Spanner. Which is more similar in semantic meaning to Spanner?,Hammer
Spanner|Chisel|Nail,Answer using only one word - Chisel or Nail and not Spanner. Which is more similar in semantic meaning to Spanner?,Wrench
Blindworm|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Crocodile
Lawn Mower|Blindworm|Toad,Answer using only one word - Blindworm or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Toad
Toad|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Toad. Which is more similar in semantic meaning to Toad?,Boa
Dinosaur|Knife|Salamander,Answer using only one word - Knife or Salamander and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Salamander
Blindworm|Alligator|Grinding disk,Answer using only one word - Alligator or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Grinding disk
Hammer|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Hammer. Which is more similar in semantic meaning to Hammer?,Axe
Snake|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Snake. Which is more similar in semantic meaning to Snake?,Caiman
Boa python|Dinosaur|Turtle,Answer using only one word - Dinosaur or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,Turtle
Turtle|Cobra|Snake,Answer using only one word - Cobra or Snake and not Turtle. Which is more similar in semantic meaning to Turtle?,Snake
Crocodile|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Chameleon (in the sense
Crocodile|Knife|Oil can,Answer using only one word - Knife or Oil can and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Knife
Oil can|Anvil|Saw,Answer using only one word - Anvil or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,Saw
Caiman|Axe|Snake,Answer using only one word - Axe or Snake and not Caiman. Which is more similar in semantic meaning to Caiman?,Snake
Paint brush|Chisel|Snake,Answer using only one word - Chisel or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chisel
Toad|Dinosaur|Vacuum,Answer using only one word - Dinosaur or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,Frog
Hammer|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Hammer. Which is more similar in semantic meaning to Hammer?,Anvil
Gecko|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Gecko. Which is more similar in semantic meaning to Gecko?,Tortoise
Cobra|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Cobra. Which is more similar in semantic meaning to Cobra?,Anvil
Nail|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Axe|Blindworm|Screwdriver,Answer using only one word - Blindworm or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,Screwdriver
Nail|Cobra|Turtle,Answer using only one word - Cobra or Turtle and not Nail. Which is more similar in semantic meaning to Nail?,Turtle
Turtle|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,Caiman
Nail|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Nail. Which is more similar in semantic meaning to Nail?,Hammer
Dinosaur|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Snake
Caiman|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Caiman. Which is more similar in semantic meaning to Caiman?,Alligator (or Crocodile)
Turtle|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Turtle. Which is more similar in semantic meaning to Turtle?,Grinding disk
Caiman|Hammer|Saw,Answer using only one word - Hammer or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,Saw
Screwdriver|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Neither. A screwdriver is a tool
Gecko|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Gecko. Which is more similar in semantic meaning to Gecko?,Grinding disk
Screwdriver|Spanner|Toad,Answer using only one word - Spanner or Toad and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Toad
Spanner|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Spanner. Which is more similar in semantic meaning to Spanner?,Oil
Spanner|Gecko|Paint brush,Answer using only one word - Gecko or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,Paint Brush
Salamander|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,Dinosaur is not semantically
Screwdriver|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Vacuum
Tortoise|Lizard|Snake,Answer using only one word - Lizard or Snake and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Snake
Cobra|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,Blindworm
Paint brush|Nail|Spanner,Answer using only one word - Nail or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Spanner
Lizard|Boa python|Oil can,Answer using only one word - Boa python or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,Boa (python)
Blindworm|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Spanner
Dinosaur|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Chisel
Axe|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Axe. Which is more similar in semantic meaning to Axe?,Crocodile
Chameleon|Cobra|Nail,Answer using only one word - Cobra or Nail and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Cobra
Lawn Mower|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Spanner
Saw|Knife|Shovel,Answer using only one word - Knife or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,Knife
Boa python|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Boa python. Which is more similar in semantic meaning to Boa python?,Alligator (in terms of being a
Caiman|Nail|Spanner,Answer using only one word - Nail or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,Spanner
Salamander|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,Brush
Crocodile|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Lizard
Tortoise|Caiman|Chameleon,Answer using only one word - Caiman or Chameleon and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon
Cobra|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,Turtle
Boa python|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Boa python. Which is more similar in semantic meaning to Boa python?,Lizard
Axe|Cobra|Knife,Answer using only one word - Cobra or Knife and not Axe. Which is more similar in semantic meaning to Axe?,Knife
Axe|Chameleon|Lawn Mower,Answer using only one word - Chameleon or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,Lawn Mower
Lizard|Screwdriver|Snake,Answer using only one word - Screwdriver or Snake and not Lizard. Which is more similar in semantic meaning to Lizard?,Snake
Lizard|Anvil|Dinosaur,Answer using only one word - Anvil or Dinosaur and not Lizard. Which is more similar in semantic meaning to Lizard?,Anvil
Toad|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Toad. Which is more similar in semantic meaning to Toad?,Salamander
Salamander|Axe|Snake,Answer using only one word - Axe or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Snake
Vacuum|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Neither. Lizard and Tortoise
Boa python|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Boa python. Which is more similar in semantic meaning to Boa python?,Alligator
Caiman|Boa python|Lizard,Answer using only one word - Boa python or Lizard and not Caiman. Which is more similar in semantic meaning to Caiman?,Alligator
Nail|Anvil|Saw,Answer using only one word - Anvil or Saw and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Vacuum|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Gecko
Anvil|Spanner|Toad,Answer using only one word - Spanner or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,Toad
Cobra|Shovel|Vacuum,Answer using only one word - Shovel or Vacuum and not Cobra. Which is more similar in semantic meaning to Cobra?,Shovel (as a cobra
Nail|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Nail. Which is more similar in semantic meaning to Nail?,Lizard
Grinding disk|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Tortoise
Gecko|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,Turtle
Nail|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Nail. Which is more similar in semantic meaning to Nail?,Lawn Mower
