input,prompt,response
Screwdriver|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,lawnmower
Anvil|Chisel|Spanner,Answer using only one word - Chisel or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,chisel
Anvil|Toad|Turtle,Answer using only one word - Toad or Turtle and not Anvil. Which is more similar in semantic meaning to Anvil?,turtle
Hammer|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Hammer. Which is more similar in semantic meaning to Hammer?,chisel
Shovel|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,grinding disk
Toad|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,hammer
Oil can|Lizard|Toad,Answer using only one word - Lizard or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,toad
Grinding disk|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,crocodile
Grinding disk|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,vacuum
Chameleon|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,salamander
Turtle|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Turtle. Which is more similar in semantic meaning to Turtle?,salamander
Hammer|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,turtle
Paint brush|Snake|Turtle,Answer using only one word - Snake or Turtle and not Paint brush. Which is more similar in semantic meaning to Paint brush?,turtle
Blindworm|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,lizard
Knife|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,shovel
Cobra|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Cobra. Which is more similar in semantic meaning to Cobra?,toad
Grinding disk|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,saw
Tortoise|Lawn Mower|Salamander,Answer using only one word - Lawn Mower or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,salamander
Spanner|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,hammer
Grinding disk|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,caiman
Alligator|Caiman|Oil can,Answer using only one word - Caiman or Oil can and not Alligator. Which is more similar in semantic meaning to Alligator?,Caiman
Salamander|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,nail
Gecko|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,cobra
Tortoise|Boa python|Toad,Answer using only one word - Boa python or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Boa python
Vacuum|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,screwdriver
Axe|Blindworm|Cobra,Answer using only one word - Blindworm or Cobra and not Axe. Which is more similar in semantic meaning to Axe?,blindworm
Caiman|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Caiman. Which is more similar in semantic meaning to Caiman?,chameleon
Shovel|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,grinding disk
Anvil|Boa python|Knife,Answer using only one word - Boa python or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,knife
Gecko|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Gecko. Which is more similar in semantic meaning to Gecko?,Alligator
Crocodile|Axe|Salamander,Answer using only one word - Axe or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,salamander
Vacuum|Anvil|Grinding disk,Answer using only one word - Anvil or Grinding disk and not Vacuum. Which is more similar in semantic meaning to Vacuum?,grinding disk
Saw|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Saw. Which is more similar in semantic meaning to Saw?,toad
Alligator|Knife|Turtle,Answer using only one word - Knife or Turtle and not Alligator. Which is more similar in semantic meaning to Alligator?,turtle
Snake|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Snake. Which is more similar in semantic meaning to Snake?,crocodile
Grinding disk|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,tortoise
Saw|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,vacuum
Lawn Mower|Boa python|Shovel,Answer using only one word - Boa python or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,shovel
Toad|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Toad. Which is more similar in semantic meaning to Toad?,crocodile
Saw|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,vacuum
Spanner|Gecko|Snake,Answer using only one word - Gecko or Snake and not Spanner. Which is more similar in semantic meaning to Spanner?,snake
Lawn Mower|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,vacuum
Spanner|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Spanner. Which is more similar in semantic meaning to Spanner?,crocodile
Oil can|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Oil can. Which is more similar in semantic meaning to Oil can?,anvil
Grinding disk|Nail|Saw,Answer using only one word - Nail or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,saw
Alligator|Caiman|Tortoise,Answer using only one word - Caiman or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,tortoise
Toad|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Toad. Which is more similar in semantic meaning to Toad?,knife
Caiman|Axe|Saw,Answer using only one word - Axe or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,axe
Gecko|Oil can|Toad,Answer using only one word - Oil can or Toad and not Gecko. Which is more similar in semantic meaning to Gecko?,toad
Chisel|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,hammer
Knife|Axe|Vacuum,Answer using only one word - Axe or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,axe
Hammer|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,tortoise
Spanner|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,screwdriver
Salamander|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Salamander. Which is more similar in semantic meaning to Salamander?,tortoise
Gecko|Chisel|Saw,Answer using only one word - Chisel or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,chisel
Lizard|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,hammer
Blindworm|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,spanner
Vacuum|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Vacuum. Which is more similar in semantic meaning to Vacuum?,oil can
Tortoise|Axe|Toad,Answer using only one word - Axe or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Toad
Crocodile|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Crocodile. Which is more similar in semantic meaning to Crocodile?,hammer
Lawn Mower|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,grinding disk
Toad|Lizard|Snake,Answer using only one word - Lizard or Snake and not Toad. Which is more similar in semantic meaning to Toad?,snake
Hammer|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,vacuum
Grinding disk|Anvil|Snake,Answer using only one word - Anvil or Snake and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,anvil
Turtle|Boa python|Dinosaur,Answer using only one word - Boa python or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,Boa python
Shovel|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Shovel. Which is more similar in semantic meaning to Shovel?,grinding disk
Nail|Gecko|Oil can,Answer using only one word - Gecko or Oil can and not Nail. Which is more similar in semantic meaning to Nail?,oil can
Alligator|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Alligator. Which is more similar in semantic meaning to Alligator?,turtle
Vacuum|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,shovel
Crocodile|Boa python|Salamander,Answer using only one word - Boa python or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,salamander
Lawn Mower|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,crocodile
Cobra|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Cobra. Which is more similar in semantic meaning to Cobra?,crocodile
Chameleon|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Chameleon. Which is more similar in semantic meaning to Chameleon?,chisel
Tortoise|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Tortoise. Which is more similar in semantic meaning to Tortoise?,gecko
Blindworm|Chisel|Paint brush,Answer using only one word - Chisel or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,chisel
Knife|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,shovel
Lawn Mower|Alligator|Hammer,Answer using only one word - Alligator or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,hammer
Boa python|Chameleon|Paint brush,Answer using only one word - Chameleon or Paint brush and not Boa python. Which is more similar in semantic meaning to Boa python?,chameleon
Chisel|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Chisel. Which is more similar in semantic meaning to Chisel?,gecko
Toad|Gecko|Lawn Mower,Answer using only one word - Gecko or Lawn Mower and not Toad. Which is more similar in semantic meaning to Toad?,gecko
Snake|Axe|Toad,Answer using only one word - Axe or Toad and not Snake. Which is more similar in semantic meaning to Snake?,toad
Axe|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Axe. Which is more similar in semantic meaning to Axe?,spanner
Spanner|Salamander|Saw,Answer using only one word - Salamander or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,saw
Blindworm|Anvil|Snake,Answer using only one word - Anvil or Snake and not Blindworm. Which is more similar in semantic meaning to Blindworm?,snake
Tortoise|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,gecko
Lizard|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,tortoise
Crocodile|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,tortoise
Axe|Knife|Shovel,Answer using only one word - Knife or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,knife
Screwdriver|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,hammer
Nail|Cobra|Snake,Answer using only one word - Cobra or Snake and not Nail. Which is more similar in semantic meaning to Nail?,snake
Salamander|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Salamander. Which is more similar in semantic meaning to Salamander?,alligator
Dinosaur|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,crocodile
Boa python|Crocodile|Turtle,Answer using only one word - Crocodile or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,crocodile
Alligator|Hammer|Shovel,Answer using only one word - Hammer or Shovel and not Alligator. Which is more similar in semantic meaning to Alligator?,hammer
Saw|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,oil can
Boa python|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,screwdriver
Chisel|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,screwdriver
Screwdriver|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,vacuum
Spanner|Axe|Hammer,Answer using only one word - Axe or Hammer and not Spanner. Which is more similar in semantic meaning to Spanner?,hammer
Spanner|Chisel|Nail,Answer using only one word - Chisel or Nail and not Spanner. Which is more similar in semantic meaning to Spanner?,chisel
Blindworm|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Blindworm. Which is more similar in semantic meaning to Blindworm?,crocodile
Lawn Mower|Blindworm|Toad,Answer using only one word - Blindworm or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,blindworm
Toad|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Toad. Which is more similar in semantic meaning to Toad?,boa python
Dinosaur|Knife|Salamander,Answer using only one word - Knife or Salamander and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,salamander
Blindworm|Alligator|Grinding disk,Answer using only one word - Alligator or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Alligator
Hammer|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Hammer. Which is more similar in semantic meaning to Hammer?,axe
Snake|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Snake. Which is more similar in semantic meaning to Snake?,caiman
Boa python|Dinosaur|Turtle,Answer using only one word - Dinosaur or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,turtle
Turtle|Cobra|Snake,Answer using only one word - Cobra or Snake and not Turtle. Which is more similar in semantic meaning to Turtle?,snake
Crocodile|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Crocodile. Which is more similar in semantic meaning to Crocodile?,chameleon
Crocodile|Knife|Oil can,Answer using only one word - Knife or Oil can and not Crocodile. Which is more similar in semantic meaning to Crocodile?,knife
Oil can|Anvil|Saw,Answer using only one word - Anvil or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,saw
Caiman|Axe|Snake,Answer using only one word - Axe or Snake and not Caiman. Which is more similar in semantic meaning to Caiman?,snake
Paint brush|Chisel|Snake,Answer using only one word - Chisel or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,chisel
Toad|Dinosaur|Vacuum,Answer using only one word - Dinosaur or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,dinosaur
Hammer|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Hammer. Which is more similar in semantic meaning to Hammer?,anvil
Gecko|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Gecko. Which is more similar in semantic meaning to Gecko?,tortoise
Cobra|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Cobra. Which is more similar in semantic meaning to Cobra?,shovel
Nail|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,chisel
Axe|Blindworm|Screwdriver,Answer using only one word - Blindworm or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,screwdriver
Nail|Cobra|Turtle,Answer using only one word - Cobra or Turtle and not Nail. Which is more similar in semantic meaning to Nail?,turtle
Turtle|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,Caiman
Nail|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Nail. Which is more similar in semantic meaning to Nail?,paint brush
Dinosaur|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,snake
Caiman|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Caiman. Which is more similar in semantic meaning to Caiman?,lizard
Turtle|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Turtle. Which is more similar in semantic meaning to Turtle?,oil can
Caiman|Hammer|Saw,Answer using only one word - Hammer or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,hammer
Screwdriver|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,salamander
Gecko|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Gecko. Which is more similar in semantic meaning to Gecko?,crocodile
Screwdriver|Spanner|Toad,Answer using only one word - Spanner or Toad and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,spanner
Spanner|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Spanner. Which is more similar in semantic meaning to Spanner?,hammer
Spanner|Gecko|Paint brush,Answer using only one word - Gecko or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,paint brush
Salamander|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,dinosaur
Screwdriver|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,vacuum
Tortoise|Lizard|Snake,Answer using only one word - Lizard or Snake and not Tortoise. Which is more similar in semantic meaning to Tortoise?,snake
Cobra|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,snake
Paint brush|Nail|Spanner,Answer using only one word - Nail or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,spanner
Lizard|Boa python|Oil can,Answer using only one word - Boa python or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,boa python
Blindworm|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,salamander
Dinosaur|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,chisel
Axe|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Axe. Which is more similar in semantic meaning to Axe?,caiman
Chameleon|Cobra|Nail,Answer using only one word - Cobra or Nail and not Chameleon. Which is more similar in semantic meaning to Chameleon?,cobra
Lawn Mower|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,spanner
Saw|Knife|Shovel,Answer using only one word - Knife or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,knife
Boa python|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Boa python. Which is more similar in semantic meaning to Boa python?,Chameleon
Caiman|Nail|Spanner,Answer using only one word - Nail or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,spanner
Salamander|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,saw
Crocodile|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Alligator
Tortoise|Caiman|Chameleon,Answer using only one word - Caiman or Chameleon and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Caiman
Cobra|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,turtle
Boa python|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Boa python. Which is more similar in semantic meaning to Boa python?,crocodile
Axe|Cobra|Knife,Answer using only one word - Cobra or Knife and not Axe. Which is more similar in semantic meaning to Axe?,knife
Axe|Chameleon|Lawn Mower,Answer using only one word - Chameleon or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,lawnmower
Lizard|Screwdriver|Snake,Answer using only one word - Screwdriver or Snake and not Lizard. Which is more similar in semantic meaning to Lizard?,snake
Lizard|Anvil|Dinosaur,Answer using only one word - Anvil or Dinosaur and not Lizard. Which is more similar in semantic meaning to Lizard?,dinosaur
Toad|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Toad. Which is more similar in semantic meaning to Toad?,salamander
Salamander|Axe|Snake,Answer using only one word - Axe or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,snake
Vacuum|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,tortoise
Boa python|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Boa python. Which is more similar in semantic meaning to Boa python?,Alligator
Caiman|Boa python|Lizard,Answer using only one word - Boa python or Lizard and not Caiman. Which is more similar in semantic meaning to Caiman?,Boa python
Nail|Anvil|Saw,Answer using only one word - Anvil or Saw and not Nail. Which is more similar in semantic meaning to Nail?,saw
Vacuum|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Vacuum. Which is more similar in semantic meaning to Vacuum?,boa python
Anvil|Spanner|Toad,Answer using only one word - Spanner or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,spanner
Cobra|Shovel|Vacuum,Answer using only one word - Shovel or Vacuum and not Cobra. Which is more similar in semantic meaning to Cobra?,shovel
Nail|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Nail. Which is more similar in semantic meaning to Nail?,lizard
Grinding disk|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,tortoise
Gecko|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,turtle
Nail|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Nail. Which is more similar in semantic meaning to Nail?,lawnmower
Snake|Lawn Mower|Turtle,Answer using only one word - Lawn Mower or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,turtle
Saw|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Saw. Which is more similar in semantic meaning to Saw?,lawnmower
Nail|Caiman|Knife,Answer using only one word - Caiman or Knife and not Nail. Which is more similar in semantic meaning to Nail?,knife
Alligator|Lizard|Toad,Answer using only one word - Lizard or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,Lizard
Snake|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Snake. Which is more similar in semantic meaning to Snake?,crocodile
Cobra|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Cobra. Which is more similar in semantic meaning to Cobra?,toad
Chameleon|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Chameleon. Which is more similar in semantic meaning to Chameleon?,dinosaur
Cobra|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,caiman
Axe|Paint brush|Snake,Answer using only one word - Paint brush or Snake and not Axe. Which is more similar in semantic meaning to Axe?,paint brush
Anvil|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,vacuum
Vacuum|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Vacuum. Which is more similar in semantic meaning to Vacuum?,spanner
Vacuum|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,shovel
Snake|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Snake. Which is more similar in semantic meaning to Snake?,crocodile
Dinosaur|Snake|Toad,Answer using only one word - Snake or Toad and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,snake
Grinding disk|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,screwdriver
Dinosaur|Anvil|Knife,Answer using only one word - Anvil or Knife and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,knife
Saw|Anvil|Spanner,Answer using only one word - Anvil or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,spanner
Snake|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,turtle
Toad|Oil can|Snake,Answer using only one word - Oil can or Snake and not Toad. Which is more similar in semantic meaning to Toad?,snake
Toad|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,hammer
Turtle|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,nail
Vacuum|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Vacuum. Which is more similar in semantic meaning to Vacuum?,knife
Shovel|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Shovel. Which is more similar in semantic meaning to Shovel?,boa python
Cobra|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Cobra. Which is more similar in semantic meaning to Cobra?,chameleon
Lawn Mower|Saw|Toad,Answer using only one word - Saw or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,saw
Dinosaur|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,screwdriver
Paint brush|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Paint brush. Which is more similar in semantic meaning to Paint brush?,toad
Vacuum|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Vacuum. Which is more similar in semantic meaning to Vacuum?,anvil
Shovel|Alligator|Salamander,Answer using only one word - Alligator or Salamander and not Shovel. Which is more similar in semantic meaning to Shovel?,salamander
Lawn Mower|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,shovel
Vacuum|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Vacuum. Which is more similar in semantic meaning to Vacuum?,paint brush
Knife|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,vacuum
Lizard|Hammer|Turtle,Answer using only one word - Hammer or Turtle and not Lizard. Which is more similar in semantic meaning to Lizard?,turtle
Hammer|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Hammer. Which is more similar in semantic meaning to Hammer?,anvil
Screwdriver|Gecko|Snake,Answer using only one word - Gecko or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,snake
Crocodile|Axe|Chisel,Answer using only one word - Axe or Chisel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,chisel
Grinding disk|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,shovel
Saw|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,shovel
Lawn Mower|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,oil can
Anvil|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Anvil. Which is more similar in semantic meaning to Anvil?,grinding disk
Alligator|Saw|Screwdriver,Answer using only one word - Saw or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,screwdriver
Paint brush|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Paint brush. Which is more similar in semantic meaning to Paint brush?,shovel
Oil can|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,knife
Chameleon|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Chameleon. Which is more similar in semantic meaning to Chameleon?,oil can
Anvil|Crocodile|Nail,Answer using only one word - Crocodile or Nail and not Anvil. Which is more similar in semantic meaning to Anvil?,nail
