input,prompt,response,prompt_variant
bird|chocolate|blender,Answer using only one word - chocolate or blender and not bird. Which is more similar in semantic meaning to bird?,"- cacao pods
- dark candy",canonical
bird|chocolate|dress,Answer using only one word - chocolate or dress and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|chocolate|car,Answer using only one word - chocolate or car and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|chocolate|crowbar,Answer using only one word - chocolate or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- corks
- used to pry",canonical
bird|chocolate|cactus,Answer using only one word - chocolate or cactus and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- is a succ",canonical
bird|chocolate|candle,Answer using only one word - chocolate or candle and not bird. Which is more similar in semantic meaning to bird?,"- candle
- flambe
-",canonical
bird|chocolate|burrito,Answer using only one word - chocolate or burrito and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|chocolate|bell,Answer using only one word - chocolate or bell and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|chocolate|drill,Answer using only one word - chocolate or drill and not bird. Which is more similar in semantic meaning to bird?,"- cacao pods
- dark candy",canonical
bird|chocolate|blackberry,Answer using only one word - chocolate or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|chocolate|tumbleweed,Answer using only one word - chocolate or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- cliche
- is a metaphor",canonical
bird|bench|missile,Answer using only one word - bench or missile and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bench|tree,Answer using only one word - bench or tree and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bench|bassoon,Answer using only one word - bench or bassoon and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bench|artichoke,Answer using only one word - bench or artichoke and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bench|blender,Answer using only one word - bench or blender and not bird. Which is more similar in semantic meaning to bird?,"- looks like a giraffe
-",canonical
bird|bench|dress,Answer using only one word - bench or dress and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bench|car,Answer using only one word - bench or car and not bird. Which is more similar in semantic meaning to bird?,"- car
- is a popular automobile",canonical
bird|bench|crowbar,Answer using only one word - bench or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- aka a pinch bar
- aka",canonical
bird|bench|cactus,Answer using only one word - bench or cactus and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- is a succ",canonical
bird|bench|candle,Answer using only one word - bench or candle and not bird. Which is more similar in semantic meaning to bird?,- provides a place to rest outside,canonical
bird|bench|burrito,Answer using only one word - bench or burrito and not bird. Which is more similar in semantic meaning to bird?,"- contains corn masa outside
- has",canonical
bird|bench|bell,Answer using only one word - bench or bell and not bird. Which is more similar in semantic meaning to bird?,- can be used to summon the town,canonical
bird|bench|drill,Answer using only one word - bench or drill and not bird. Which is more similar in semantic meaning to bird?,"- is a species of whale
-",canonical
bird|bench|blackberry,Answer using only one word - bench or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bench|tumbleweed,Answer using only one word - bench or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|missile|tree,Answer using only one word - missile or tree and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|missile|bassoon,Answer using only one word - missile or bassoon and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|missile|artichoke,Answer using only one word - missile or artichoke and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|missile|blender,Answer using only one word - missile or blender and not bird. Which is more similar in semantic meaning to bird?,"- appears to be a missile
-",canonical
bird|missile|dress,Answer using only one word - missile or dress and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|missile|car,Answer using only one word - missile or car and not bird. Which is more similar in semantic meaning to bird?,"- appears to be a missile
-",canonical
bird|missile|crowbar,Answer using only one word - missile or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- is a noun
- is used",canonical
bird|missile|cactus,Answer using only one word - missile or cactus and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- is a succ",canonical
bird|missile|candle,Answer using only one word - missile or candle and not bird. Which is more similar in semantic meaning to bird?,"- candle
- flambe
-",canonical
bird|missile|burrito,Answer using only one word - missile or burrito and not bird. Which is more similar in semantic meaning to bird?,"- contains corn masa outside
- has",canonical
bird|missile|bell,Answer using only one word - missile or bell and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|missile|drill,Answer using only one word - missile or drill and not bird. Which is more similar in semantic meaning to bird?,"- appears to be a missile
-",canonical
bird|missile|blackberry,Answer using only one word - missile or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|missile|tumbleweed,Answer using only one word - missile or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|bassoon,Answer using only one word - tree or bassoon and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|artichoke,Answer using only one word - tree or artichoke and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|blender,Answer using only one word - tree or blender and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|dress,Answer using only one word - tree or dress and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|car,Answer using only one word - tree or car and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|crowbar,Answer using only one word - tree or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|cactus,Answer using only one word - tree or cactus and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|candle,Answer using only one word - tree or candle and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|burrito,Answer using only one word - tree or burrito and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|bell,Answer using only one word - tree or bell and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|drill,Answer using only one word - tree or drill and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|blackberry,Answer using only one word - tree or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|tree|tumbleweed,Answer using only one word - tree or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|artichoke,Answer using only one word - bassoon or artichoke and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|blender,Answer using only one word - bassoon or blender and not bird. Which is more similar in semantic meaning to bird?,- notes that have a long duration,canonical
bird|bassoon|dress,Answer using only one word - bassoon or dress and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|car,Answer using only one word - bassoon or car and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|crowbar,Answer using only one word - bassoon or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- beak
- tweet
-",canonical
bird|bassoon|cactus,Answer using only one word - bassoon or cactus and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|candle,Answer using only one word - bassoon or candle and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|burrito,Answer using only one word - bassoon or burrito and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|bell,Answer using only one word - bassoon or bell and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|drill,Answer using only one word - bassoon or drill and not bird. Which is more similar in semantic meaning to bird?,"- resembles a giraffe
- but",canonical
bird|bassoon|blackberry,Answer using only one word - bassoon or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bassoon|tumbleweed,Answer using only one word - bassoon or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|artichoke|blender,Answer using only one word - artichoke or blender and not bird. Which is more similar in semantic meaning to bird?,"- leaves on the end
- umbrella",canonical
bird|artichoke|dress,Answer using only one word - artichoke or dress and not bird. Which is more similar in semantic meaning to bird?,"- includes a central tower
- leaves",canonical
bird|artichoke|car,Answer using only one word - artichoke or car and not bird. Which is more similar in semantic meaning to bird?,"- includes a central tower
- leaves",canonical
bird|artichoke|crowbar,Answer using only one word - artichoke or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- aka a pinch bar
- aka",canonical
bird|artichoke|cactus,Answer using only one word - artichoke or cactus and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- is a succ",canonical
bird|artichoke|candle,Answer using only one word - artichoke or candle and not bird. Which is more similar in semantic meaning to bird?,"- includes a central tower
- is",canonical
bird|artichoke|burrito,Answer using only one word - artichoke or burrito and not bird. Which is more similar in semantic meaning to bird?,"- includes a central tower
- is",canonical
bird|artichoke|bell,Answer using only one word - artichoke or bell and not bird. Which is more similar in semantic meaning to bird?,"- includes a central tower
- leaves",canonical
bird|artichoke|drill,Answer using only one word - artichoke or drill and not bird. Which is more similar in semantic meaning to bird?,"- includes a central tower
- is",canonical
bird|artichoke|blackberry,Answer using only one word - artichoke or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes a central tower
- leaves",canonical
bird|artichoke|tumbleweed,Answer using only one word - artichoke or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,- rarely 2-3 letters,canonical
bird|blender|dress,Answer using only one word - blender or dress and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|blender|car,Answer using only one word - blender or car and not bird. Which is more similar in semantic meaning to bird?,"- appears to be a vehicle
-",canonical
bird|blender|crowbar,Answer using only one word - blender or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- is a grooming implement
- is",canonical
bird|blender|cactus,Answer using only one word - blender or cactus and not bird. Which is more similar in semantic meaning to bird?,"- looks like a giraffe
-",canonical
bird|blender|candle,Answer using only one word - blender or candle and not bird. Which is more similar in semantic meaning to bird?,- appears to be a grooming implement,canonical
bird|blender|burrito,Answer using only one word - blender or burrito and not bird. Which is more similar in semantic meaning to bird?,"- looks like a giraffe
-",canonical
bird|blender|bell,Answer using only one word - blender or bell and not bird. Which is more similar in semantic meaning to bird?,- can be used to make a smooth,canonical
bird|blender|drill,Answer using only one word - blender or drill and not bird. Which is more similar in semantic meaning to bird?,"- is a grooming implement
- is",canonical
bird|blender|blackberry,Answer using only one word - blender or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|blender|tumbleweed,Answer using only one word - blender or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- looks like a giraffe
-",canonical
bird|dress|car,Answer using only one word - dress or car and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|dress|crowbar,Answer using only one word - dress or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- is a noun
- is used",canonical
bird|dress|cactus,Answer using only one word - dress or cactus and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- is a succ",canonical
bird|dress|candle,Answer using only one word - dress or candle and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|dress|burrito,Answer using only one word - dress or burrito and not bird. Which is more similar in semantic meaning to bird?,"- contains corn masa outside
- has",canonical
bird|dress|bell,Answer using only one word - dress or bell and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|dress|drill,Answer using only one word - dress or drill and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|dress|blackberry,Answer using only one word - dress or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|dress|tumbleweed,Answer using only one word - dress or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes down feathers
- hear them",canonical
bird|car|crowbar,Answer using only one word - car or crowbar and not bird. Which is more similar in semantic meaning to bird?,"- is a noun
- is used",canonical
bird|car|cactus,Answer using only one word - car or cactus and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- is a succ",canonical
bird|car|candle,Answer using only one word - car or candle and not bird. Which is more similar in semantic meaning to bird?,- appears to be a cliche,canonical
bird|car|burrito,Answer using only one word - car or burrito and not bird. Which is more similar in semantic meaning to bird?,"- appears to be a vehicle
-",canonical
bird|car|bell,Answer using only one word - car or bell and not bird. Which is more similar in semantic meaning to bird?,"- car
- is a popular automobile",canonical
bird|car|drill,Answer using only one word - car or drill and not bird. Which is more similar in semantic meaning to bird?,- appears to be a species of whale,canonical
bird|car|blackberry,Answer using only one word - car or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|car|tumbleweed,Answer using only one word - car or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,- appears to be a cliche,canonical
bird|crowbar|cactus,Answer using only one word - crowbar or cactus and not bird. Which is more similar in semantic meaning to bird?,"- looks like a giraffe
-",canonical
bird|crowbar|candle,Answer using only one word - crowbar or candle and not bird. Which is more similar in semantic meaning to bird?,"- is a noun
- is used",canonical
bird|crowbar|burrito,Answer using only one word - crowbar or burrito and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|crowbar|bell,Answer using only one word - crowbar or bell and not bird. Which is more similar in semantic meaning to bird?,"- beak
- tweet
-",canonical
bird|crowbar|drill,Answer using only one word - crowbar or drill and not bird. Which is more similar in semantic meaning to bird?,- is similar in meaning to bird,canonical
bird|crowbar|blackberry,Answer using only one word - crowbar or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|crowbar|tumbleweed,Answer using only one word - crowbar or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,- is similar in meaning to bird,canonical
bird|cactus|candle,Answer using only one word - cactus or candle and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- succulent",canonical
bird|cactus|burrito,Answer using only one word - cactus or burrito and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- rock
-",canonical
bird|cactus|bell,Answer using only one word - cactus or bell and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- rock
-",canonical
bird|cactus|drill,Answer using only one word - cactus or drill and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- is a succ",canonical
bird|cactus|blackberry,Answer using only one word - cactus or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|cactus|tumbleweed,Answer using only one word - cactus or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- cactus
- tumbleweed",canonical
bird|candle|burrito,Answer using only one word - candle or burrito and not bird. Which is more similar in semantic meaning to bird?,"- candle
- flambe
-",canonical
bird|candle|bell,Answer using only one word - candle or bell and not bird. Which is more similar in semantic meaning to bird?,"- candle
- flambe
-",canonical
bird|candle|drill,Answer using only one word - candle or drill and not bird. Which is more similar in semantic meaning to bird?,"- is a species of whale
-",canonical
bird|candle|blackberry,Answer using only one word - candle or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|candle|tumbleweed,Answer using only one word - candle or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|burrito|bell,Answer using only one word - burrito or bell and not bird. Which is more similar in semantic meaning to bird?,"- contains corn masa outside
- has",canonical
bird|burrito|drill,Answer using only one word - burrito or drill and not bird. Which is more similar in semantic meaning to bird?,- appears to be a cliche,canonical
bird|burrito|blackberry,Answer using only one word - burrito or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|burrito|tumbleweed,Answer using only one word - burrito or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,- appears to be a cliche,canonical
bird|bell|drill,Answer using only one word - bell or drill and not bird. Which is more similar in semantic meaning to bird?,"- contains a stave
- hollow",canonical
bird|bell|blackberry,Answer using only one word - bell or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|bell|tumbleweed,Answer using only one word - bell or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|drill|blackberry,Answer using only one word - drill or blackberry and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
bird|drill|tumbleweed,Answer using only one word - drill or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- resembles a giraffe
- looks",canonical
bird|blackberry|tumbleweed,Answer using only one word - blackberry or tumbleweed and not bird. Which is more similar in semantic meaning to bird?,"- includes owl
- tweet
-",canonical
file|antelope|bison,Answer using only one word - antelope or bison and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|boar,Answer using only one word - antelope or boar and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|cheetah,Answer using only one word - antelope or cheetah and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|beaver,Answer using only one word - antelope or beaver and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|anteater,Answer using only one word - antelope or anteater and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|bear,Answer using only one word - antelope or bear and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|ostrich,Answer using only one word - antelope or ostrich and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|camel,Answer using only one word - antelope or camel and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|ant,Answer using only one word - antelope or ant and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|beetle,Answer using only one word - antelope or beetle and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|bird,Answer using only one word - antelope or bird and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|chocolate,Answer using only one word - antelope or chocolate and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|bench,Answer using only one word - antelope or bench and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|missile,Answer using only one word - antelope or missile and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|tree,Answer using only one word - antelope or tree and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|bassoon,Answer using only one word - antelope or bassoon and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|artichoke,Answer using only one word - antelope or artichoke and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|blender,Answer using only one word - antelope or blender and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|dress,Answer using only one word - antelope or dress and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|car,Answer using only one word - antelope or car and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|crowbar,Answer using only one word - antelope or crowbar and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|antelope|cactus,Answer using only one word - antelope or cactus and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|candle,Answer using only one word - antelope or candle and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|burrito,Answer using only one word - antelope or burrito and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|bell,Answer using only one word - antelope or bell and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|drill,Answer using only one word - antelope or drill and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|blackberry,Answer using only one word - antelope or blackberry and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|antelope|tumbleweed,Answer using only one word - antelope or tumbleweed and not file. Which is more similar in semantic meaning to file?,"- in wyoming
- good on",canonical
file|bison|boar,Answer using only one word - bison or boar and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|cheetah,Answer using only one word - bison or cheetah and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|beaver,Answer using only one word - bison or beaver and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|anteater,Answer using only one word - bison or anteater and not file. Which is more similar in semantic meaning to file?,"- looks like a giraffe
-",canonical
file|bison|bear,Answer using only one word - bison or bear and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|ostrich,Answer using only one word - bison or ostrich and not file. Which is more similar in semantic meaning to file?,"- looks like deer
- plays country",canonical
file|bison|camel,Answer using only one word - bison or camel and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|ant,Answer using only one word - bison or ant and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|beetle,Answer using only one word - bison or beetle and not file. Which is more similar in semantic meaning to file?,"- looks like a giraffe
-",canonical
file|bison|bird,Answer using only one word - bison or bird and not file. Which is more similar in semantic meaning to file?,"- looks like deer
- plays country",canonical
file|bison|chocolate,Answer using only one word - bison or chocolate and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|bench,Answer using only one word - bison or bench and not file. Which is more similar in semantic meaning to file?,"- is a noun
- is used",canonical
file|bison|missile,Answer using only one word - bison or missile and not file. Which is more similar in semantic meaning to file?,"- is a noun
- is used",canonical
file|bison|tree,Answer using only one word - bison or tree and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|bassoon,Answer using only one word - bison or bassoon and not file. Which is more similar in semantic meaning to file?,"- is a brass instrument
- is",canonical
file|bison|artichoke,Answer using only one word - bison or artichoke and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|blender,Answer using only one word - bison or blender and not file. Which is more similar in semantic meaning to file?,"- is a grooming implement
- has",canonical
file|bison|dress,Answer using only one word - bison or dress and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|car,Answer using only one word - bison or car and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|crowbar,Answer using only one word - bison or crowbar and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|cactus,Answer using only one word - bison or cactus and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|candle,Answer using only one word - bison or candle and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|burrito,Answer using only one word - bison or burrito and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|bell,Answer using only one word - bison or bell and not file. Which is more similar in semantic meaning to file?,"- is a noun
- is used",canonical
file|bison|drill,Answer using only one word - bison or drill and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|blackberry,Answer using only one word - bison or blackberry and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|bison|tumbleweed,Answer using only one word - bison or tumbleweed and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|cheetah,Answer using only one word - boar or cheetah and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|beaver,Answer using only one word - boar or beaver and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|anteater,Answer using only one word - boar or anteater and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|bear,Answer using only one word - boar or bear and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|ostrich,Answer using only one word - boar or ostrich and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|camel,Answer using only one word - boar or camel and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|ant,Answer using only one word - boar or ant and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|beetle,Answer using only one word - boar or beetle and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|bird,Answer using only one word - boar or bird and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|chocolate,Answer using only one word - boar or chocolate and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough surfaces,canonical
file|boar|bench,Answer using only one word - boar or bench and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough edges,canonical
file|boar|missile,Answer using only one word - boar or missile and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|tree,Answer using only one word - boar or tree and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|bassoon,Answer using only one word - boar or bassoon and not file. Which is more similar in semantic meaning to file?,"- is a metal working tool
-",canonical
file|boar|artichoke,Answer using only one word - boar or artichoke and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|boar|blender,Answer using only one word - boar or blender and not file. Which is more similar in semantic meaning to file?,- is used to make paper cuts,canonical
file|boar|dress,Answer using only one word - boar or dress and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough spots,canonical
file|boar|car,Answer using only one word - boar or car and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough surfaces,canonical
file|boar|crowbar,Answer using only one word - boar or crowbar and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|cactus,Answer using only one word - boar or cactus and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|candle,Answer using only one word - boar or candle and not file. Which is more similar in semantic meaning to file?,- is used to smooth out rough surfaces,canonical
file|boar|burrito,Answer using only one word - boar or burrito and not file. Which is more similar in semantic meaning to file?,"- is a grooming implement
- is",canonical
file|boar|bell,Answer using only one word - boar or bell and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|drill,Answer using only one word - boar or drill and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|blackberry,Answer using only one word - boar or blackberry and not file. Which is more similar in semantic meaning to file?,- is used to scrape another tool into,canonical
file|boar|tumbleweed,Answer using only one word - boar or tumbleweed and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|beaver,Answer using only one word - cheetah or beaver and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|anteater,Answer using only one word - cheetah or anteater and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|bear,Answer using only one word - cheetah or bear and not file. Which is more similar in semantic meaning to file?,"- is a wild cat
- or",canonical
file|cheetah|ostrich,Answer using only one word - cheetah or ostrich and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|camel,Answer using only one word - cheetah or camel and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|ant,Answer using only one word - cheetah or ant and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|beetle,Answer using only one word - cheetah or beetle and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
file|cheetah|bird,Answer using only one word - cheetah or bird and not file. Which is more similar in semantic meaning to file?,- is similar in meaning to file,canonical
