input,prompt,response,prompt_variant
missile|ostrich|beetle,Answer using only one word - ostrich or beetle and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|ostrich|bird,Answer using only one word - ostrich or bird and not missile. Which is more similar in semantic meaning to missile?,"rocket
is a popular homophone",canonical
missile|ostrich|file,Answer using only one word - ostrich or file and not missile. Which is more similar in semantic meaning to missile?,"rocket
is a projectile
is used",canonical
missile|ostrich|chocolate,Answer using only one word - ostrich or chocolate and not missile. Which is more similar in semantic meaning to missile?,"- is a flightless bird
-",canonical
missile|ostrich|bench,Answer using only one word - ostrich or bench and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|tree,Answer using only one word - ostrich or tree and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|bassoon,Answer using only one word - ostrich or bassoon and not missile. Which is more similar in semantic meaning to missile?,- is a large flightless bird,canonical
missile|ostrich|artichoke,Answer using only one word - ostrich or artichoke and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|blender,Answer using only one word - ostrich or blender and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|dress,Answer using only one word - ostrich or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|ostrich|car,Answer using only one word - ostrich or car and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|crowbar,Answer using only one word - ostrich or crowbar and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|cactus,Answer using only one word - ostrich or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has a lot of",canonical
missile|ostrich|candle,Answer using only one word - ostrich or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a rocket",canonical
missile|ostrich|burrito,Answer using only one word - ostrich or burrito and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|bell,Answer using only one word - ostrich or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|ostrich|drill,Answer using only one word - ostrich or drill and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|blackberry,Answer using only one word - ostrich or blackberry and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|ostrich|tumbleweed,Answer using only one word - ostrich or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"ostrich
it resembles a gir",canonical
missile|camel|ant,Answer using only one word - camel or ant and not missile. Which is more similar in semantic meaning to missile?,"ant
has a stinger
has",canonical
missile|camel|beetle,Answer using only one word - camel or beetle and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|camel|bird,Answer using only one word - camel or bird and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|camel|file,Answer using only one word - camel or file and not missile. Which is more similar in semantic meaning to missile?,- is similar in size to elephant,canonical
missile|camel|chocolate,Answer using only one word - camel or chocolate and not missile. Which is more similar in semantic meaning to missile?,"chocolate
is a desert creature",canonical
missile|camel|bench,Answer using only one word - camel or bench and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|camel|tree,Answer using only one word - camel or tree and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|camel|bassoon,Answer using only one word - camel or bassoon and not missile. Which is more similar in semantic meaning to missile?,- notes that a bassoon is a,canonical
missile|camel|artichoke,Answer using only one word - camel or artichoke and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|camel|blender,Answer using only one word - camel or blender and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|camel|dress,Answer using only one word - camel or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|camel|car,Answer using only one word - camel or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|camel|crowbar,Answer using only one word - camel or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|camel|cactus,Answer using only one word - camel or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
is a succulent",canonical
missile|camel|candle,Answer using only one word - camel or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a rocket",canonical
missile|camel|burrito,Answer using only one word - camel or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a popular Mexican",canonical
missile|camel|bell,Answer using only one word - camel or bell and not missile. Which is more similar in semantic meaning to missile?,"- camel
- is similar in size",canonical
missile|camel|drill,Answer using only one word - camel or drill and not missile. Which is more similar in semantic meaning to missile?,"drill
- is a group of",canonical
missile|camel|blackberry,Answer using only one word - camel or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it is used to study",canonical
missile|camel|tumbleweed,Answer using only one word - camel or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
missile|ant|beetle,Answer using only one word - ant or beetle and not missile. Which is more similar in semantic meaning to missile?,"beetle
- has a lot",canonical
missile|ant|bird,Answer using only one word - ant or bird and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|file,Answer using only one word - ant or file and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|chocolate,Answer using only one word - ant or chocolate and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|bench,Answer using only one word - ant or bench and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|tree,Answer using only one word - ant or tree and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|bassoon,Answer using only one word - ant or bassoon and not missile. Which is more similar in semantic meaning to missile?,- notes that a missile is a weapon,canonical
missile|ant|artichoke,Answer using only one word - ant or artichoke and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|blender,Answer using only one word - ant or blender and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|dress,Answer using only one word - ant or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|car,Answer using only one word - ant or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|crowbar,Answer using only one word - ant or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|cactus,Answer using only one word - ant or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has a spire",canonical
missile|ant|candle,Answer using only one word - ant or candle and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|burrito,Answer using only one word - ant or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|bell,Answer using only one word - ant or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|drill,Answer using only one word - ant or drill and not missile. Which is more similar in semantic meaning to missile?,- is a group of small birds,canonical
missile|ant|blackberry,Answer using only one word - ant or blackberry and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|ant|tumbleweed,Answer using only one word - ant or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|beetle|bird,Answer using only one word - beetle or bird and not missile. Which is more similar in semantic meaning to missile?,"beetle
- has a lot",canonical
missile|beetle|file,Answer using only one word - beetle or file and not missile. Which is more similar in semantic meaning to missile?,"is a small vehicle
is propelled by",canonical
missile|beetle|chocolate,Answer using only one word - beetle or chocolate and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|beetle|bench,Answer using only one word - beetle or bench and not missile. Which is more similar in semantic meaning to missile?,"- is a small vehicle
- can",canonical
missile|beetle|tree,Answer using only one word - beetle or tree and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|beetle|bassoon,Answer using only one word - beetle or bassoon and not missile. Which is more similar in semantic meaning to missile?,- notes that a missile is a weapon,canonical
missile|beetle|artichoke,Answer using only one word - beetle or artichoke and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|beetle|blender,Answer using only one word - beetle or blender and not missile. Which is more similar in semantic meaning to missile?,"- beetle
- is a small vehicle",canonical
missile|beetle|dress,Answer using only one word - beetle or dress and not missile. Which is more similar in semantic meaning to missile?,"- is a small vehicle
- can",canonical
missile|beetle|car,Answer using only one word - beetle or car and not missile. Which is more similar in semantic meaning to missile?,"- is a small vehicle
- can",canonical
missile|beetle|crowbar,Answer using only one word - beetle or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- beetle
- is a small vehicle",canonical
missile|beetle|cactus,Answer using only one word - beetle or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has a spire",canonical
missile|beetle|candle,Answer using only one word - beetle or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a rocket",canonical
missile|beetle|burrito,Answer using only one word - beetle or burrito and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|beetle|bell,Answer using only one word - beetle or bell and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|beetle|drill,Answer using only one word - beetle or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a small passenger car
-",canonical
missile|beetle|blackberry,Answer using only one word - beetle or blackberry and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|beetle|tumbleweed,Answer using only one word - beetle or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"beetle
a small passenger car",canonical
missile|bird|file,Answer using only one word - bird or file and not missile. Which is more similar in semantic meaning to missile?,"rocket
is propelled by a rocket",canonical
missile|bird|chocolate,Answer using only one word - bird or chocolate and not missile. Which is more similar in semantic meaning to missile?,"chocolate
is a dessert
is",canonical
missile|bird|bench,Answer using only one word - bird or bench and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|tree,Answer using only one word - bird or tree and not missile. Which is more similar in semantic meaning to missile?,"rocket
is a projectile
is used",canonical
missile|bird|bassoon,Answer using only one word - bird or bassoon and not missile. Which is more similar in semantic meaning to missile?,- notes that a missile is a weapon,canonical
missile|bird|artichoke,Answer using only one word - bird or artichoke and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|blender,Answer using only one word - bird or blender and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|dress,Answer using only one word - bird or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|car,Answer using only one word - bird or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|crowbar,Answer using only one word - bird or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|cactus,Answer using only one word - bird or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has a spire",canonical
missile|bird|candle,Answer using only one word - bird or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
rocket
launches",canonical
missile|bird|burrito,Answer using only one word - bird or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|bell,Answer using only one word - bird or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bird|drill,Answer using only one word - bird or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a projectile
- is used",canonical
missile|bird|blackberry,Answer using only one word - bird or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it refers to a type",canonical
missile|bird|tumbleweed,Answer using only one word - bird or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
missile|file|chocolate,Answer using only one word - file or chocolate and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|file|bench,Answer using only one word - file or bench and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|file|tree,Answer using only one word - file or tree and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|file|bassoon,Answer using only one word - file or bassoon and not missile. Which is more similar in semantic meaning to missile?,"- is a brass instrument
- notes",canonical
missile|file|artichoke,Answer using only one word - file or artichoke and not missile. Which is more similar in semantic meaning to missile?,"rocket
is propelled by a rocket",canonical
missile|file|blender,Answer using only one word - file or blender and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|file|dress,Answer using only one word - file or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|file|car,Answer using only one word - file or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|file|crowbar,Answer using only one word - file or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|file|cactus,Answer using only one word - file or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
is a succulent",canonical
missile|file|candle,Answer using only one word - file or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
rocket
is propelled by",canonical
missile|file|burrito,Answer using only one word - file or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|file|bell,Answer using only one word - file or bell and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|file|drill,Answer using only one word - file or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|file|blackberry,Answer using only one word - file or blackberry and not missile. Which is more similar in semantic meaning to missile?,"rocket
is propelled by a rocket",canonical
missile|file|tumbleweed,Answer using only one word - file or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
missile|chocolate|bench,Answer using only one word - chocolate or bench and not missile. Which is more similar in semantic meaning to missile?,"- is a dessert
- is a",canonical
missile|chocolate|tree,Answer using only one word - chocolate or tree and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|bassoon,Answer using only one word - chocolate or bassoon and not missile. Which is more similar in semantic meaning to missile?,"- is a brass instrument
- notes",canonical
missile|chocolate|artichoke,Answer using only one word - chocolate or artichoke and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|blender,Answer using only one word - chocolate or blender and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|dress,Answer using only one word - chocolate or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|car,Answer using only one word - chocolate or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|crowbar,Answer using only one word - chocolate or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|cactus,Answer using only one word - chocolate or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has needles that grow",canonical
missile|chocolate|candle,Answer using only one word - chocolate or candle and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|burrito,Answer using only one word - chocolate or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|bell,Answer using only one word - chocolate or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|chocolate|drill,Answer using only one word - chocolate or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a projectile
- is used",canonical
missile|chocolate|blackberry,Answer using only one word - chocolate or blackberry and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|chocolate|tumbleweed,Answer using only one word - chocolate or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bench|tree,Answer using only one word - bench or tree and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bench|bassoon,Answer using only one word - bench or bassoon and not missile. Which is more similar in semantic meaning to missile?,"- notes
- can be bass or",canonical
missile|bench|artichoke,Answer using only one word - bench or artichoke and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|bench|blender,Answer using only one word - bench or blender and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|bench|dress,Answer using only one word - bench or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bench|car,Answer using only one word - bench or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bench|crowbar,Answer using only one word - bench or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- has a square end
- can",canonical
missile|bench|cactus,Answer using only one word - bench or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has a lot of",canonical
missile|bench|candle,Answer using only one word - bench or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a weapon",canonical
missile|bench|burrito,Answer using only one word - bench or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|bench|bell,Answer using only one word - bench or bell and not missile. Which is more similar in semantic meaning to missile?,"- chime
- is a brass",canonical
missile|bench|drill,Answer using only one word - bench or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|bench|blackberry,Answer using only one word - bench or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it has a similar shape",canonical
missile|bench|tumbleweed,Answer using only one word - bench or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
missile|tree|bassoon,Answer using only one word - tree or bassoon and not missile. Which is more similar in semantic meaning to missile?,"- shoots long range
- can have",canonical
missile|tree|artichoke,Answer using only one word - tree or artichoke and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|tree|blender,Answer using only one word - tree or blender and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|tree|dress,Answer using only one word - tree or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|tree|car,Answer using only one word - tree or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|tree|crowbar,Answer using only one word - tree or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|tree|cactus,Answer using only one word - tree or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has needles that grow",canonical
missile|tree|candle,Answer using only one word - tree or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
a missile is a rocket",canonical
missile|tree|burrito,Answer using only one word - tree or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|tree|bell,Answer using only one word - tree or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|tree|drill,Answer using only one word - tree or drill and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|tree|blackberry,Answer using only one word - tree or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it is used to study",canonical
missile|tree|tumbleweed,Answer using only one word - tree or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
missile|bassoon|artichoke,Answer using only one word - bassoon or artichoke and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bassoon|blender,Answer using only one word - bassoon or blender and not missile. Which is more similar in semantic meaning to missile?,"- is a brass instrument
- notes",canonical
missile|bassoon|dress,Answer using only one word - bassoon or dress and not missile. Which is more similar in semantic meaning to missile?,"- notes have long duration
- influences",canonical
missile|bassoon|car,Answer using only one word - bassoon or car and not missile. Which is more similar in semantic meaning to missile?,"- notes have long duration
- influences",canonical
missile|bassoon|crowbar,Answer using only one word - bassoon or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- has a single end
- is",canonical
missile|bassoon|cactus,Answer using only one word - bassoon or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
a round bundle of branches",canonical
missile|bassoon|candle,Answer using only one word - bassoon or candle and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bassoon|burrito,Answer using only one word - bassoon or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|bassoon|bell,Answer using only one word - bassoon or bell and not missile. Which is more similar in semantic meaning to missile?,"- notes have long duration
- influences",canonical
missile|bassoon|drill,Answer using only one word - bassoon or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a brass instrument
- notes",canonical
missile|bassoon|blackberry,Answer using only one word - bassoon or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it is used to study",canonical
missile|bassoon|tumbleweed,Answer using only one word - bassoon or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- has a single end
- is",canonical
missile|artichoke|blender,Answer using only one word - artichoke or blender and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|dress,Answer using only one word - artichoke or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|car,Answer using only one word - artichoke or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|crowbar,Answer using only one word - artichoke or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|cactus,Answer using only one word - artichoke or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has needles that grow",canonical
missile|artichoke|candle,Answer using only one word - artichoke or candle and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|burrito,Answer using only one word - artichoke or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|bell,Answer using only one word - artichoke or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|drill,Answer using only one word - artichoke or drill and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|artichoke|blackberry,Answer using only one word - artichoke or blackberry and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a receptacle",canonical
missile|artichoke|tumbleweed,Answer using only one word - artichoke or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|blender|dress,Answer using only one word - blender or dress and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|blender|car,Answer using only one word - blender or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|blender|crowbar,Answer using only one word - blender or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|blender|cactus,Answer using only one word - blender or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
is a succulent",canonical
missile|blender|candle,Answer using only one word - blender or candle and not missile. Which is more similar in semantic meaning to missile?,"candle
is a metaphor for energy",canonical
missile|blender|burrito,Answer using only one word - blender or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|blender|bell,Answer using only one word - blender or bell and not missile. Which is more similar in semantic meaning to missile?,"- is a projectile
- is explosive",canonical
missile|blender|drill,Answer using only one word - blender or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|blender|blackberry,Answer using only one word - blender or blackberry and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|blender|tumbleweed,Answer using only one word - blender or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|car,Answer using only one word - dress or car and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|crowbar,Answer using only one word - dress or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|cactus,Answer using only one word - dress or cactus and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|candle,Answer using only one word - dress or candle and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|burrito,Answer using only one word - dress or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|bell,Answer using only one word - dress or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|drill,Answer using only one word - dress or drill and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|blackberry,Answer using only one word - dress or blackberry and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|dress|tumbleweed,Answer using only one word - dress or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|car|crowbar,Answer using only one word - car or crowbar and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|car|cactus,Answer using only one word - car or cactus and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has needles that grow",canonical
missile|car|candle,Answer using only one word - car or candle and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|car|burrito,Answer using only one word - car or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|car|bell,Answer using only one word - car or bell and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|car|drill,Answer using only one word - car or drill and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|car|blackberry,Answer using only one word - car or blackberry and not missile. Which is more similar in semantic meaning to missile?,"blackberry
it is used to destroy",canonical
missile|car|tumbleweed,Answer using only one word - car or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"tumbleweed
a round bundle of",canonical
missile|crowbar|cactus,Answer using only one word - crowbar or cactus and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|crowbar|candle,Answer using only one word - crowbar or candle and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|crowbar|burrito,Answer using only one word - crowbar or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a projectile",canonical
missile|crowbar|bell,Answer using only one word - crowbar or bell and not missile. Which is more similar in semantic meaning to missile?,"- has a square end
- is",canonical
missile|crowbar|drill,Answer using only one word - crowbar or drill and not missile. Which is more similar in semantic meaning to missile?,"- is a metal working tool
-",canonical
missile|crowbar|blackberry,Answer using only one word - crowbar or blackberry and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a metal working",canonical
missile|crowbar|tumbleweed,Answer using only one word - crowbar or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is propelled by a",canonical
missile|cactus|candle,Answer using only one word - cactus or candle and not missile. Which is more similar in semantic meaning to missile?,"cactus
a round bundle of branches",canonical
missile|cactus|burrito,Answer using only one word - cactus or burrito and not missile. Which is more similar in semantic meaning to missile?,"- rocket
- is a cliche",canonical
missile|cactus|bell,Answer using only one word - cactus or bell and not missile. Which is more similar in semantic meaning to missile?,"cactus
has a similar shape to",canonical
missile|cactus|drill,Answer using only one word - cactus or drill and not missile. Which is more similar in semantic meaning to missile?,"cactus
- has needles that grow",canonical
missile|cactus|blackberry,Answer using only one word - cactus or blackberry and not missile. Which is more similar in semantic meaning to missile?,"cactus
a round bundle of branches",canonical
missile|cactus|tumbleweed,Answer using only one word - cactus or tumbleweed and not missile. Which is more similar in semantic meaning to missile?,"cactus
a round bundle of branches",canonical
