input,prompt,response
Anvil|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard or Tortoise?
Cobra|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,
Spanner|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,
Anvil|Cobra|Knife,Answer using only one word - Cobra or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,
Screwdriver|Knife|Shovel,Answer using only one word - Knife or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Blindworm|Saw|Turtle,Answer using only one word - Saw or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Vacuum|Alligator|Nail,Answer using only one word - Alligator or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Alligator or Nail?
Cobra|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,
Shovel|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Shovel. Which is more similar in semantic meaning to Shovel?,
Hammer|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,
Paint brush|Nail|Tortoise,Answer using only one word - Nail or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Toad|Alligator|Saw,Answer using only one word - Alligator or Saw and not Toad. Which is more similar in semantic meaning to Toad?,Alligator or Saw?
Alligator|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,"Crocodile or Snake?

Answer: Cro"
Spanner|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,
Nail|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Nail. Which is more similar in semantic meaning to Nail?,"Anvil or Alligator?

A:"
Alligator|Chisel|Saw,Answer using only one word - Chisel or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,Chisel or Saw?
Blindworm|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil or Tortoise and not Tort
Gecko|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,
Lawn Mower|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Anvil|Axe|Shovel,Answer using only one word - Axe or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,"Axe or Shovel?

Axe"
Crocodile|Axe|Knife,Answer using only one word - Axe or Knife and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Axe or Knife?

Axe or Knife"
Nail|Boa python|Saw,Answer using only one word - Boa python or Saw and not Nail. Which is more similar in semantic meaning to Nail?,Saw or Boa python? Saw is
Vacuum|Nail|Turtle,Answer using only one word - Nail or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Vacuum|Alligator|Toad,Answer using only one word - Alligator or Toad and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Toad or Alligator?
Turtle|Chisel|Dinosaur,Answer using only one word - Chisel or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,
Turtle|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,
Anvil|Caiman|Shovel,Answer using only one word - Caiman or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Caiman or Shovel?
Salamander|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Grinding disk or Turtle?
Tortoise|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Hammer|Nail|Saw,Answer using only one word - Nail or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,
Lizard|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko or Nail?
Lizard|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,"Anvil or Shovel?

A:"
Saw|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Saw. Which is more similar in semantic meaning to Saw?,
Paint brush|Anvil|Axe,Answer using only one word - Anvil or Axe and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Anvil or Axe?

Axe"
Chisel|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Chisel. Which is more similar in semantic meaning to Chisel?,Caiman or Screwdriver?
Salamander|Saw|Snake,Answer using only one word - Saw or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Saw or Snake?
Blindworm|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil or Caiman and not
Blindworm|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Boa python|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Boa python. Which is more similar in semantic meaning to Boa python?,
Anvil|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,
Vacuum|Nail|Salamander,Answer using only one word - Nail or Salamander and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Shovel|Caiman|Paint brush,Answer using only one word - Caiman or Paint brush and not Shovel. Which is more similar in semantic meaning to Shovel?,
Alligator|Anvil|Knife,Answer using only one word - Anvil or Knife and not Alligator. Which is more similar in semantic meaning to Alligator?,Anvil or Knife and not Alligator
Axe|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,
Lizard|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko or Grinding disk?
Grinding disk|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Shovel|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Shovel. Which is more similar in semantic meaning to Shovel?,Alligator or Gecko?
Gecko|Alligator|Snake,Answer using only one word - Alligator or Snake and not Gecko. Which is more similar in semantic meaning to Gecko?,"Alligator or Snake?

A: All"
Oil can|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,
Snake|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Snake. Which is more similar in semantic meaning to Snake?,
Salamander|Hammer|Nail,Answer using only one word - Hammer or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,"Hammer or Nail?

The answer is Hammer"
Hammer|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,"Chisel or Lawn Mower

A"
Shovel|Axe|Lizard,Answer using only one word - Axe or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,
Axe|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Axe. Which is more similar in semantic meaning to Axe?,Dinosaur or Hammer? Dinosaur is
Saw|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,Crocodile or Screwdriver?
Toad|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,
Grinding disk|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Lizard or Tortoise

A:"
Paint brush|Cobra|Vacuum,Answer using only one word - Cobra or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Oil can|Axe|Salamander,Answer using only one word - Axe or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,
Oil can|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,
Nail|Axe|Salamander,Answer using only one word - Axe or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,Axe or Salamander?
Lawn Mower|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Snake|Oil can|Saw,Answer using only one word - Oil can or Saw and not Snake. Which is more similar in semantic meaning to Snake?,
Tortoise|Chameleon|Salamander,Answer using only one word - Chameleon or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Chameleon or Salamander?

A"
Crocodile|Chisel|Turtle,Answer using only one word - Chisel or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Chisel or Turtle?
Oil can|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Oil can. Which is more similar in semantic meaning to Oil can?,
Gecko|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Gecko. Which is more similar in semantic meaning to Gecko?,
Screwdriver|Chameleon|Cobra,Answer using only one word - Chameleon or Cobra and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,(A) Chameleon or Cobra
Chameleon|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Caiman|Hammer|Knife,Answer using only one word - Hammer or Knife and not Caiman. Which is more similar in semantic meaning to Caiman?,
Caiman|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Caiman. Which is more similar in semantic meaning to Caiman?,Chameleon or Vacuum?
Anvil|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,
Knife|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Knife. Which is more similar in semantic meaning to Knife?,
Crocodile|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Anvil|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,Grinding disk or Spanner?
Alligator|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,
Chameleon|Axe|Boa python,Answer using only one word - Axe or Boa python and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Boa python or Axe?

A:"
Spanner|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,Alligator or Turtle?
Blindworm|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Grinding disk or Turtle?
Lizard|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Crocodile or Axe? Crocodile is
Boa python|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Boa python. Which is more similar in semantic meaning to Boa python?,Chameleon or Oil can?
Oil can|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,
Chameleon|Screwdriver|Turtle,Answer using only one word - Screwdriver or Turtle and not Chameleon. Which is more similar in semantic meaning to Chameleon?,(A) Screwdriver (B)
Snake|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Snake. Which is more similar in semantic meaning to Snake?,Anvil or Shovel?
Anvil|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Anvil. Which is more similar in semantic meaning to Anvil?,Grinding disk or Paint brush?
Snake|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon or Turtle?
Tortoise|Nail|Shovel,Answer using only one word - Nail or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Anvil|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,Chisel or Gecko?
Blindworm|Nail|Salamander,Answer using only one word - Nail or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Axe|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Axe. Which is more similar in semantic meaning to Axe?,Chameleon or Gecko?
Screwdriver|Alligator|Axe,Answer using only one word - Alligator or Axe and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Alligator or Axe?
Chameleon|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Crocodile|Saw|Shovel,Answer using only one word - Saw or Shovel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Lawn Mower|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Hammer|Cobra|Snake,Answer using only one word - Cobra or Snake and not Hammer. Which is more similar in semantic meaning to Hammer?,
Blindworm|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Alligator or Spanner?
Screwdriver|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Alligator or Turtle?
Turtle|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,
Boa python|Nail|Turtle,Answer using only one word - Nail or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,
Tortoise|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Alligator or Turtle?
Paint brush|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Lawn Mower|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Snake|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Snake. Which is more similar in semantic meaning to Snake?,
Snake|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,
Toad|Cobra|Snake,Answer using only one word - Cobra or Snake and not Toad. Which is more similar in semantic meaning to Toad?,
Knife|Caiman|Saw,Answer using only one word - Caiman or Saw and not Knife. Which is more similar in semantic meaning to Knife?,
Oil can|Knife|Salamander,Answer using only one word - Knife or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,
Salamander|Knife|Snake,Answer using only one word - Knife or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Snake or Knife? Snake is more similar
Nail|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Nail. Which is more similar in semantic meaning to Nail?,Chisel or Tortoise?
Shovel|Nail|Snake,Answer using only one word - Nail or Snake and not Shovel. Which is more similar in semantic meaning to Shovel?,Nail or Snake?
Shovel|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,
Hammer|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,
Paint brush|Toad|Tortoise,Answer using only one word - Toad or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Toad or Tortoise and not Paint
Spanner|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,
Hammer|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel or Cobra?
Tortoise|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon or Chisel? Chameleon
Screwdriver|Axe|Gecko,Answer using only one word - Axe or Gecko and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Knife|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Knife. Which is more similar in semantic meaning to Knife?,Axe or Grinding disk.
Saw|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,
Axe|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,"Grinding disk or Shovel

Ans:"
Cobra|Lizard|Snake,Answer using only one word - Lizard or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,Lizard or Snake?
Caiman|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,
Gecko|Snake|Turtle,Answer using only one word - Snake or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,
Caiman|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,"(Answer)
A: Chameleon"
Blindworm|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil or Turtle?
Grinding disk|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Toad|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,
Axe|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Axe. Which is more similar in semantic meaning to Axe?,Shovel or Tortoise?
Nail|Gecko|Lawn Mower,Answer using only one word - Gecko or Lawn Mower and not Nail. Which is more similar in semantic meaning to Nail?,
Caiman|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,Crocodile or Spanner?
Oil can|Boa python|Toad,Answer using only one word - Boa python or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,
Lawn Mower|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Salamander|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Salamander. Which is more similar in semantic meaning to Salamander?,
Salamander|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Paint brush or Turtle?
Screwdriver|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Vacuum|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Lizard|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,
Paint brush|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Hammer or Spanner?
Crocodile|Cobra|Snake,Answer using only one word - Cobra or Snake and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Chameleon|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Caiman or Cobra?
Saw|Snake|Toad,Answer using only one word - Snake or Toad and not Saw. Which is more similar in semantic meaning to Saw?,"Snake or Toad

Answer: Snake"
Axe|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Axe. Which is more similar in semantic meaning to Axe?,Chameleon or Crocodile and not Axe
Chameleon|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Crocodile|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Turtle|Alligator|Axe,Answer using only one word - Alligator or Axe and not Turtle. Which is more similar in semantic meaning to Turtle?,Alligator or Axe?
Lizard|Axe|Caiman,Answer using only one word - Axe or Caiman and not Lizard. Which is more similar in semantic meaning to Lizard?,
Lawn Mower|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Dinosaur|Axe|Snake,Answer using only one word - Axe or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Axe or Snake?

Axe

A"
Chameleon|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Oil can|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,
Grinding disk|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Oil can|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,
Lizard|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,Chameleon or Oil can? Chameleon
Tortoise|Axe|Chisel,Answer using only one word - Axe or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Anvil|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,
Lawn Mower|Knife|Spanner,Answer using only one word - Knife or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Anvil|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Anvil. Which is more similar in semantic meaning to Anvil?,
Turtle|Axe|Vacuum,Answer using only one word - Axe or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,
Toad|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Salamander or Shovel and not
Blindworm|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Alligator|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,
Lizard|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Lizard. Which is more similar in semantic meaning to Lizard?,
Nail|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Nail. Which is more similar in semantic meaning to Nail?,Chisel or Cobra?
Screwdriver|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Anvil or Crocodile and not Screw
Tortoise|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Chisel|Cobra|Spanner,Answer using only one word - Cobra or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,
Lawn Mower|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Alligator|Nail|Saw,Answer using only one word - Nail or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,
Lawn Mower|Chisel|Lizard,Answer using only one word - Chisel or Lizard and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Salamander|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Salamander. Which is more similar in semantic meaning to Salamander?,
Chameleon|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Nail|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Nail. Which is more similar in semantic meaning to Nail?,
Caiman|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,
Grinding disk|Oil can|Vacuum,Answer using only one word - Oil can or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Nail|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Nail. Which is more similar in semantic meaning to Nail?,
Snake|Axe|Chisel,Answer using only one word - Axe or Chisel and not Snake. Which is more similar in semantic meaning to Snake?,Axe or Chisel? Chisel.
Boa python|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,
Paint brush|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Anvil|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Anvil. Which is more similar in semantic meaning to Anvil?,Chisel or Alligator?
Lizard|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Lizard. Which is more similar in semantic meaning to Lizard?,Anvil or Hammer?
Knife|Oil can|Saw,Answer using only one word - Oil can or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw or Oil can? Saw
Paint brush|Anvil|Saw,Answer using only one word - Anvil or Saw and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Anvil or Saw and not Paint brush
Saw|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Saw. Which is more similar in semantic meaning to Saw?,
Oil can|Chisel|Vacuum,Answer using only one word - Chisel or Vacuum and not Oil can. Which is more similar in semantic meaning to Oil can?,
Oil can|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Oil can. Which is more similar in semantic meaning to Oil can?,
Anvil|Gecko|Knife,Answer using only one word - Gecko or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,Gecko or Knife?
Turtle|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Turtle. Which is more similar in semantic meaning to Turtle?,
Toad|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Toad. Which is more similar in semantic meaning to Toad?,Blindworm or Nail?
Spanner|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,
Nail|Saw|Vacuum,Answer using only one word - Saw or Vacuum and not Nail. Which is more similar in semantic meaning to Nail?,
Toad|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Toad. Which is more similar in semantic meaning to Toad?,Gecko or Chisel? Gecko is more
Snake|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Snake. Which is more similar in semantic meaning to Snake?,
Cobra|Alligator|Axe,Answer using only one word - Alligator or Axe and not Cobra. Which is more similar in semantic meaning to Cobra?,Alligator or Axe? Alligator
Tortoise|Hammer|Toad,Answer using only one word - Hammer or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Nail|Toad|Tortoise,Answer using only one word - Toad or Tortoise and not Nail. Which is more similar in semantic meaning to Nail?,Toad or Tortoise and not Nail
Chisel|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Chisel. Which is more similar in semantic meaning to Chisel?,
Grinding disk|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Alligator or Crocodile

Answer:"
Grinding disk|Chisel|Crocodile,Answer using only one word - Chisel or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Chisel or Crocodile?
Paint brush|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Dinosaur|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Shovel or Turtle?
Spanner|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,
Salamander|Anvil|Lizard,Answer using only one word - Anvil or Lizard and not Salamander. Which is more similar in semantic meaning to Salamander?,Anvil or Lizard?
Grinding disk|Chisel|Turtle,Answer using only one word - Chisel or Turtle and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Chameleon|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Gecko or Vacuum?
Dinosaur|Salamander|Snake,Answer using only one word - Salamander or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Salamander or Snake?

Salam"
Axe|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Axe. Which is more similar in semantic meaning to Axe?,
Turtle|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,
