input,prompt,response
Lawn Mower|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Alligator|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,
Screwdriver|Chisel|Hammer,Answer using only one word - Chisel or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Saw|Nail|Vacuum,Answer using only one word - Nail or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,
Alligator|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,
Oil can|Lawn Mower|Spanner,Answer using only one word - Lawn Mower or Spanner and not Oil can. Which is more similar in semantic meaning to Oil can?,
Crocodile|Axe|Lizard,Answer using only one word - Axe or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Toad|Saw|Screwdriver,Answer using only one word - Saw or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,
Axe|Nail|Snake,Answer using only one word - Nail or Snake and not Axe. Which is more similar in semantic meaning to Axe?,
Lawn Mower|Axe|Spanner,Answer using only one word - Axe or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Saw|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,
Knife|Caiman|Grinding disk,Answer using only one word - Caiman or Grinding disk and not Knife. Which is more similar in semantic meaning to Knife?,
Dinosaur|Nail|Shovel,Answer using only one word - Nail or Shovel and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Screwdriver|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Anvil|Chisel|Spanner,Answer using only one word - Chisel or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,
Anvil|Toad|Turtle,Answer using only one word - Toad or Turtle and not Anvil. Which is more similar in semantic meaning to Anvil?,
Hammer|Blindworm|Chisel,Answer using only one word - Blindworm or Chisel and not Hammer. Which is more similar in semantic meaning to Hammer?,
Shovel|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,
Toad|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,
Oil can|Lizard|Toad,Answer using only one word - Lizard or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,
Grinding disk|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Grinding disk|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Chameleon|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Turtle|Paint brush|Salamander,Answer using only one word - Paint brush or Salamander and not Turtle. Which is more similar in semantic meaning to Turtle?,
Hammer|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,
Paint brush|Snake|Turtle,Answer using only one word - Snake or Turtle and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Blindworm|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Knife|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,
Cobra|Screwdriver|Toad,Answer using only one word - Screwdriver or Toad and not Cobra. Which is more similar in semantic meaning to Cobra?,
Grinding disk|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Tortoise|Lawn Mower|Salamander,Answer using only one word - Lawn Mower or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Spanner|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,
Grinding disk|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Alligator|Caiman|Oil can,Answer using only one word - Caiman or Oil can and not Alligator. Which is more similar in semantic meaning to Alligator?,
Salamander|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,
Gecko|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,
Tortoise|Boa python|Toad,Answer using only one word - Boa python or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Vacuum|Salamander|Screwdriver,Answer using only one word - Salamander or Screwdriver and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Axe|Blindworm|Cobra,Answer using only one word - Blindworm or Cobra and not Axe. Which is more similar in semantic meaning to Axe?,
Caiman|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Caiman. Which is more similar in semantic meaning to Caiman?,
Shovel|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Shovel. Which is more similar in semantic meaning to Shovel?,
Anvil|Boa python|Knife,Answer using only one word - Boa python or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,
Gecko|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Gecko. Which is more similar in semantic meaning to Gecko?,
Crocodile|Axe|Salamander,Answer using only one word - Axe or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Vacuum|Anvil|Grinding disk,Answer using only one word - Anvil or Grinding disk and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Saw|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Saw. Which is more similar in semantic meaning to Saw?,
Alligator|Knife|Turtle,Answer using only one word - Knife or Turtle and not Alligator. Which is more similar in semantic meaning to Alligator?,
Snake|Crocodile|Gecko,Answer using only one word - Crocodile or Gecko and not Snake. Which is more similar in semantic meaning to Snake?,
Grinding disk|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Saw|Snake|Vacuum,Answer using only one word - Snake or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,
Lawn Mower|Boa python|Shovel,Answer using only one word - Boa python or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Toad|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Toad. Which is more similar in semantic meaning to Toad?,
Saw|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,
Spanner|Gecko|Snake,Answer using only one word - Gecko or Snake and not Spanner. Which is more similar in semantic meaning to Spanner?,
Lawn Mower|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Spanner|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Spanner. Which is more similar in semantic meaning to Spanner?,
Oil can|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Oil can. Which is more similar in semantic meaning to Oil can?,
Grinding disk|Nail|Saw,Answer using only one word - Nail or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Alligator|Caiman|Tortoise,Answer using only one word - Caiman or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,
Toad|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Toad. Which is more similar in semantic meaning to Toad?,
Caiman|Axe|Saw,Answer using only one word - Axe or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,
Gecko|Oil can|Toad,Answer using only one word - Oil can or Toad and not Gecko. Which is more similar in semantic meaning to Gecko?,
Chisel|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,
Knife|Axe|Vacuum,Answer using only one word - Axe or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,
Hammer|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Hammer. Which is more similar in semantic meaning to Hammer?,
Spanner|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,
Salamander|Axe|Tortoise,Answer using only one word - Axe or Tortoise and not Salamander. Which is more similar in semantic meaning to Salamander?,
Gecko|Chisel|Saw,Answer using only one word - Chisel or Saw and not Gecko. Which is more similar in semantic meaning to Gecko?,
Lizard|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Lizard. Which is more similar in semantic meaning to Lizard?,
Blindworm|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Vacuum|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Tortoise|Axe|Toad,Answer using only one word - Axe or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Crocodile|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Lawn Mower|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Toad|Lizard|Snake,Answer using only one word - Lizard or Snake and not Toad. Which is more similar in semantic meaning to Toad?,
Hammer|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,
Grinding disk|Anvil|Snake,Answer using only one word - Anvil or Snake and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Turtle|Boa python|Dinosaur,Answer using only one word - Boa python or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,
Shovel|Grinding disk|Saw,Answer using only one word - Grinding disk or Saw and not Shovel. Which is more similar in semantic meaning to Shovel?,
Nail|Gecko|Oil can,Answer using only one word - Gecko or Oil can and not Nail. Which is more similar in semantic meaning to Nail?,
Alligator|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Alligator. Which is more similar in semantic meaning to Alligator?,
Vacuum|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Crocodile|Boa python|Salamander,Answer using only one word - Boa python or Salamander and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Lawn Mower|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Cobra|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Cobra. Which is more similar in semantic meaning to Cobra?,
Chameleon|Chisel|Grinding disk,Answer using only one word - Chisel or Grinding disk and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Tortoise|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Blindworm|Chisel|Paint brush,Answer using only one word - Chisel or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Knife|Gecko|Shovel,Answer using only one word - Gecko or Shovel and not Knife. Which is more similar in semantic meaning to Knife?,
Lawn Mower|Alligator|Hammer,Answer using only one word - Alligator or Hammer and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Boa python|Chameleon|Paint brush,Answer using only one word - Chameleon or Paint brush and not Boa python. Which is more similar in semantic meaning to Boa python?,
Chisel|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Chisel. Which is more similar in semantic meaning to Chisel?,
Toad|Gecko|Lawn Mower,Answer using only one word - Gecko or Lawn Mower and not Toad. Which is more similar in semantic meaning to Toad?,
Snake|Axe|Toad,Answer using only one word - Axe or Toad and not Snake. Which is more similar in semantic meaning to Snake?,
Axe|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Axe. Which is more similar in semantic meaning to Axe?,
Spanner|Salamander|Saw,Answer using only one word - Salamander or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,
Blindworm|Anvil|Snake,Answer using only one word - Anvil or Snake and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Tortoise|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Lizard|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Lizard. Which is more similar in semantic meaning to Lizard?,
Crocodile|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Axe|Knife|Shovel,Answer using only one word - Knife or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,
Screwdriver|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Nail|Cobra|Snake,Answer using only one word - Cobra or Snake and not Nail. Which is more similar in semantic meaning to Nail?,
Salamander|Alligator|Lawn Mower,Answer using only one word - Alligator or Lawn Mower and not Salamander. Which is more similar in semantic meaning to Salamander?,
Dinosaur|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Boa python|Crocodile|Turtle,Answer using only one word - Crocodile or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,
Alligator|Hammer|Shovel,Answer using only one word - Hammer or Shovel and not Alligator. Which is more similar in semantic meaning to Alligator?,
Saw|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,
Boa python|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,
Chisel|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,
Screwdriver|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Spanner|Axe|Hammer,Answer using only one word - Axe or Hammer and not Spanner. Which is more similar in semantic meaning to Spanner?,
Spanner|Chisel|Nail,Answer using only one word - Chisel or Nail and not Spanner. Which is more similar in semantic meaning to Spanner?,
Blindworm|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Lawn Mower|Blindworm|Toad,Answer using only one word - Blindworm or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Toad|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Toad. Which is more similar in semantic meaning to Toad?,
Dinosaur|Knife|Salamander,Answer using only one word - Knife or Salamander and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Blindworm|Alligator|Grinding disk,Answer using only one word - Alligator or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Hammer|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Hammer. Which is more similar in semantic meaning to Hammer?,
Snake|Caiman|Chisel,Answer using only one word - Caiman or Chisel and not Snake. Which is more similar in semantic meaning to Snake?,
Boa python|Dinosaur|Turtle,Answer using only one word - Dinosaur or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,
Turtle|Cobra|Snake,Answer using only one word - Cobra or Snake and not Turtle. Which is more similar in semantic meaning to Turtle?,
Crocodile|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Crocodile|Knife|Oil can,Answer using only one word - Knife or Oil can and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Oil can|Anvil|Saw,Answer using only one word - Anvil or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,
Caiman|Axe|Snake,Answer using only one word - Axe or Snake and not Caiman. Which is more similar in semantic meaning to Caiman?,
Paint brush|Chisel|Snake,Answer using only one word - Chisel or Snake and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Toad|Dinosaur|Vacuum,Answer using only one word - Dinosaur or Vacuum and not Toad. Which is more similar in semantic meaning to Toad?,
Hammer|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Hammer. Which is more similar in semantic meaning to Hammer?,
Gecko|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Gecko. Which is more similar in semantic meaning to Gecko?,
Cobra|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Cobra. Which is more similar in semantic meaning to Cobra?,
Nail|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,
Axe|Blindworm|Screwdriver,Answer using only one word - Blindworm or Screwdriver and not Axe. Which is more similar in semantic meaning to Axe?,
Nail|Cobra|Turtle,Answer using only one word - Cobra or Turtle and not Nail. Which is more similar in semantic meaning to Nail?,
Turtle|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,
Nail|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Nail. Which is more similar in semantic meaning to Nail?,
Dinosaur|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Caiman|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Caiman. Which is more similar in semantic meaning to Caiman?,
Turtle|Grinding disk|Oil can,Answer using only one word - Grinding disk or Oil can and not Turtle. Which is more similar in semantic meaning to Turtle?,
Caiman|Hammer|Saw,Answer using only one word - Hammer or Saw and not Caiman. Which is more similar in semantic meaning to Caiman?,
Screwdriver|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Gecko|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Gecko. Which is more similar in semantic meaning to Gecko?,
Screwdriver|Spanner|Toad,Answer using only one word - Spanner or Toad and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Spanner|Hammer|Oil can,Answer using only one word - Hammer or Oil can and not Spanner. Which is more similar in semantic meaning to Spanner?,
Spanner|Gecko|Paint brush,Answer using only one word - Gecko or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,
Salamander|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,
Screwdriver|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Tortoise|Lizard|Snake,Answer using only one word - Lizard or Snake and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Cobra|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,
Paint brush|Nail|Spanner,Answer using only one word - Nail or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Lizard|Boa python|Oil can,Answer using only one word - Boa python or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,
Blindworm|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,
Dinosaur|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Axe|Alligator|Caiman,Answer using only one word - Alligator or Caiman and not Axe. Which is more similar in semantic meaning to Axe?,
Chameleon|Cobra|Nail,Answer using only one word - Cobra or Nail and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Lawn Mower|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Saw|Knife|Shovel,Answer using only one word - Knife or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,
Boa python|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Boa python. Which is more similar in semantic meaning to Boa python?,
Caiman|Nail|Spanner,Answer using only one word - Nail or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,
Salamander|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,
Crocodile|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Tortoise|Caiman|Chameleon,Answer using only one word - Caiman or Chameleon and not Tortoise. Which is more similar in semantic meaning to Tortoise?,
Cobra|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,
Boa python|Crocodile|Lizard,Answer using only one word - Crocodile or Lizard and not Boa python. Which is more similar in semantic meaning to Boa python?,
Axe|Cobra|Knife,Answer using only one word - Cobra or Knife and not Axe. Which is more similar in semantic meaning to Axe?,
Axe|Chameleon|Lawn Mower,Answer using only one word - Chameleon or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,
Lizard|Screwdriver|Snake,Answer using only one word - Screwdriver or Snake and not Lizard. Which is more similar in semantic meaning to Lizard?,
Lizard|Anvil|Dinosaur,Answer using only one word - Anvil or Dinosaur and not Lizard. Which is more similar in semantic meaning to Lizard?,
Toad|Chisel|Salamander,Answer using only one word - Chisel or Salamander and not Toad. Which is more similar in semantic meaning to Toad?,
Salamander|Axe|Snake,Answer using only one word - Axe or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,
Vacuum|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Boa python|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Boa python. Which is more similar in semantic meaning to Boa python?,
Caiman|Boa python|Lizard,Answer using only one word - Boa python or Lizard and not Caiman. Which is more similar in semantic meaning to Caiman?,
Nail|Anvil|Saw,Answer using only one word - Anvil or Saw and not Nail. Which is more similar in semantic meaning to Nail?,
Vacuum|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Anvil|Spanner|Toad,Answer using only one word - Spanner or Toad and not Anvil. Which is more similar in semantic meaning to Anvil?,
Cobra|Shovel|Vacuum,Answer using only one word - Shovel or Vacuum and not Cobra. Which is more similar in semantic meaning to Cobra?,
Nail|Alligator|Lizard,Answer using only one word - Alligator or Lizard and not Nail. Which is more similar in semantic meaning to Nail?,
Grinding disk|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Gecko|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,
Nail|Grinding disk|Lawn Mower,Answer using only one word - Grinding disk or Lawn Mower and not Nail. Which is more similar in semantic meaning to Nail?,
Snake|Lawn Mower|Turtle,Answer using only one word - Lawn Mower or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,
Saw|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Saw. Which is more similar in semantic meaning to Saw?,
Nail|Caiman|Knife,Answer using only one word - Caiman or Knife and not Nail. Which is more similar in semantic meaning to Nail?,
Alligator|Lizard|Toad,Answer using only one word - Lizard or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,
Snake|Crocodile|Hammer,Answer using only one word - Crocodile or Hammer and not Snake. Which is more similar in semantic meaning to Snake?,
Cobra|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Cobra. Which is more similar in semantic meaning to Cobra?,
Chameleon|Dinosaur|Saw,Answer using only one word - Dinosaur or Saw and not Chameleon. Which is more similar in semantic meaning to Chameleon?,
Cobra|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,
Axe|Paint brush|Snake,Answer using only one word - Paint brush or Snake and not Axe. Which is more similar in semantic meaning to Axe?,
Anvil|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Anvil. Which is more similar in semantic meaning to Anvil?,
Vacuum|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Vacuum|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Snake|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Snake. Which is more similar in semantic meaning to Snake?,
Dinosaur|Snake|Toad,Answer using only one word - Snake or Toad and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Grinding disk|Screwdriver|Spanner,Answer using only one word - Screwdriver or Spanner and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Dinosaur|Anvil|Knife,Answer using only one word - Anvil or Knife and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Saw|Anvil|Spanner,Answer using only one word - Anvil or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,
Snake|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,
Toad|Oil can|Snake,Answer using only one word - Oil can or Snake and not Toad. Which is more similar in semantic meaning to Toad?,
Toad|Hammer|Screwdriver,Answer using only one word - Hammer or Screwdriver and not Toad. Which is more similar in semantic meaning to Toad?,
Turtle|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,
Vacuum|Dinosaur|Knife,Answer using only one word - Dinosaur or Knife and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Shovel|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Shovel. Which is more similar in semantic meaning to Shovel?,
Cobra|Chameleon|Hammer,Answer using only one word - Chameleon or Hammer and not Cobra. Which is more similar in semantic meaning to Cobra?,
Lawn Mower|Saw|Toad,Answer using only one word - Saw or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Dinosaur|Anvil|Screwdriver,Answer using only one word - Anvil or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,
Paint brush|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Vacuum|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Shovel|Alligator|Salamander,Answer using only one word - Alligator or Salamander and not Shovel. Which is more similar in semantic meaning to Shovel?,
Lawn Mower|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Vacuum|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Vacuum. Which is more similar in semantic meaning to Vacuum?,
Knife|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,
Lizard|Hammer|Turtle,Answer using only one word - Hammer or Turtle and not Lizard. Which is more similar in semantic meaning to Lizard?,
Hammer|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Hammer. Which is more similar in semantic meaning to Hammer?,
Screwdriver|Gecko|Snake,Answer using only one word - Gecko or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,
Crocodile|Axe|Chisel,Answer using only one word - Axe or Chisel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,
Grinding disk|Lizard|Shovel,Answer using only one word - Lizard or Shovel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,
Saw|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Saw. Which is more similar in semantic meaning to Saw?,
Lawn Mower|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,
Anvil|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Anvil. Which is more similar in semantic meaning to Anvil?,
Alligator|Saw|Screwdriver,Answer using only one word - Saw or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,
Paint brush|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Paint brush. Which is more similar in semantic meaning to Paint brush?,
Oil can|Knife|Paint brush,Answer using only one word - Knife or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,
