input,prompt,response
Screwdriver|Hammer|Snake,Answer using only one word - Hammer or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Why?
Answer using only one word -"
Dinosaur|Cobra|Oil can,Answer using only one word - Cobra or Oil can and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Why?
The word ""dinosaur"""
Blindworm|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Dinosaur or Shovel?
The answer"
Knife|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Knife. Which is more similar in semantic meaning to Knife?,"Why?
Answer using only one word -"
Snake|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Snake. Which is more similar in semantic meaning to Snake?,"Caiman or Crocodile?
I"
Tortoise|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Caiman or Turtle?
I think"
Grinding disk|Caiman|Toad,Answer using only one word - Caiman or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Caiman or Toad?
Answer"
Screwdriver|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Why?
Answer using only one word -"
Knife|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,"Lizard or Vacuum?
I think the"
Caiman|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Caiman. Which is more similar in semantic meaning to Caiman?,"Crocodile or Dinosaur?
I think"
Vacuum|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Vacuum. Which is more similar in semantic meaning to Vacuum?,"Why?
I think that the word """
Blindworm|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Chisel or Screwdriver?
A."
Tortoise|Chisel|Knife,Answer using only one word - Chisel or Knife and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Why?
Answer using only one word -"
Dinosaur|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Why?
Answer using only one word -"
Turtle|Gecko|Toad,Answer using only one word - Gecko or Toad and not Turtle. Which is more similar in semantic meaning to Turtle?,"Gecko or Toad?
Answer using only"
Nail|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,"Why?
Answer using only one word -"
Axe|Grinding disk|Toad,Answer using only one word - Grinding disk or Toad and not Axe. Which is more similar in semantic meaning to Axe?,"Why?
Answer using only one word -"
Blindworm|Hammer|Toad,Answer using only one word - Hammer or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Hammer or Toad?
A. Hammer"
Salamander|Knife|Saw,Answer using only one word - Knife or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,"Knife or Saw?
I think the answer"
Knife|Cobra|Nail,Answer using only one word - Cobra or Nail and not Knife. Which is more similar in semantic meaning to Knife?,"Cobra or Nail?
I think the answer"
Paint brush|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Why?
Answer using only one word -"
Vacuum|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,"Lawn Mower or Shovel?
I"
Knife|Boa python|Nail,Answer using only one word - Boa python or Nail and not Knife. Which is more similar in semantic meaning to Knife?,"Why?
Answer using only one word -"
Lizard|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,"Chameleon or Crocodile?
Chameleon"
Chameleon|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Why?
Answer using only one word -"
Lawn Mower|Alligator|Nail,Answer using only one word - Alligator or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,"Alligator or Nail?
A. All"
Spanner|Axe|Lizard,Answer using only one word - Axe or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,"Why?
Axe or Lizard and"
Crocodile|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Why?
Answer using only one word -"
Anvil|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,"Lizard or Tortoise?
I think"
Cobra|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,"Nail or Screwdriver?
I think the"
Spanner|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,"Why?
Answer using only one word -"
Anvil|Cobra|Knife,Answer using only one word - Cobra or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,"Why?
I think that the word """
Screwdriver|Knife|Shovel,Answer using only one word - Knife or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Knife or Shovel?
I think the"
Blindworm|Saw|Turtle,Answer using only one word - Saw or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Saw or Turtle?
A. Saw"
Vacuum|Alligator|Nail,Answer using only one word - Alligator or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,"Why?
Answer using only one word -"
Cobra|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,"Why?
Answer using only one word -"
Shovel|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Shovel. Which is more similar in semantic meaning to Shovel?,"Why?
Answer using only one word -"
Hammer|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,"Gecko or Vacuum?
Answer using only one"
Paint brush|Nail|Tortoise,Answer using only one word - Nail or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Why?
Answer using only one word -"
Toad|Alligator|Saw,Answer using only one word - Alligator or Saw and not Toad. Which is more similar in semantic meaning to Toad?,"Alligator or Saw?
I think the"
Alligator|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,"Crocodile or Snake?
Crocodile or"
Spanner|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,"Lawn Mower or Lizard?
Answer"
Nail|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Nail. Which is more similar in semantic meaning to Nail?,"Why?
Answer using only one word -"
Alligator|Chisel|Saw,Answer using only one word - Chisel or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,"Chisel or Saw?
A. Ch"
Blindworm|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Anvil or Tortoise?
A."
Gecko|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,Caiman or Lawn Mower?
Lawn Mower|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,"Why?
Answer using only one word -"
Anvil|Axe|Shovel,Answer using only one word - Axe or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,"Why?
Axe or Shovel and"
Crocodile|Axe|Knife,Answer using only one word - Axe or Knife and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Axe or Knife?
Axe or Knife"
Nail|Boa python|Saw,Answer using only one word - Boa python or Saw and not Nail. Which is more similar in semantic meaning to Nail?,"Why?
Answer using only one word -"
Vacuum|Nail|Turtle,Answer using only one word - Nail or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,"Why?
Vacuum is a noun."
Vacuum|Alligator|Toad,Answer using only one word - Alligator or Toad and not Vacuum. Which is more similar in semantic meaning to Vacuum?,"Alligator or Toad?
Vacuum"
Turtle|Chisel|Dinosaur,Answer using only one word - Chisel or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,"Why?
Answer using only one word -"
Turtle|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,"Why?
Answer using only one word -"
Anvil|Caiman|Shovel,Answer using only one word - Caiman or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,"Caiman or Shovel?
I"
Salamander|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,"Why?
Answer using only one word -"
Tortoise|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Why?
Answer using only one word -"
Hammer|Nail|Saw,Answer using only one word - Nail or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,"Why?
Answer using only one word -"
Lizard|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lizard. Which is more similar in semantic meaning to Lizard?,"Gecko or Nail?
Answer using only one"
Lizard|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,"Anvil or Shovel?
I think"
Saw|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Saw. Which is more similar in semantic meaning to Saw?,"Why?
Answer using only one word -"
Paint brush|Anvil|Axe,Answer using only one word - Anvil or Axe and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Why?
I think that the word """
Chisel|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Chisel. Which is more similar in semantic meaning to Chisel?,"Why?
Answer using only one word -"
Salamander|Saw|Snake,Answer using only one word - Saw or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,"Saw or Snake?
Saw is more"
Blindworm|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Anvil or Caiman?
A"
Blindworm|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Dinosaur or Salamander?
The"
Boa python|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Boa python. Which is more similar in semantic meaning to Boa python?,"Caiman or Hammer?
Answer using"
Anvil|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,"Why?
Answer using only one word -"
Vacuum|Nail|Salamander,Answer using only one word - Nail or Salamander and not Vacuum. Which is more similar in semantic meaning to Vacuum?,"Why?
Vacuum is a word that"
Shovel|Caiman|Paint brush,Answer using only one word - Caiman or Paint brush and not Shovel. Which is more similar in semantic meaning to Shovel?,"Why?
Answer using only one word -"
Alligator|Anvil|Knife,Answer using only one word - Anvil or Knife and not Alligator. Which is more similar in semantic meaning to Alligator?,"Anvil or Knife?
I think the"
Axe|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,"Why?
Axe is a tool used"
Lizard|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Lizard. Which is more similar in semantic meaning to Lizard?,"Gecko or Grinding disk?
A. Gecko"
Grinding disk|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Lizard or Paint brush?
I think"
Shovel|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Shovel. Which is more similar in semantic meaning to Shovel?,"Alligator or Gecko?
A. All"
Gecko|Alligator|Snake,Answer using only one word - Alligator or Snake and not Gecko. Which is more similar in semantic meaning to Gecko?,"Alligator or Snake?
I think the"
Oil can|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,"Cobra or Shovel?
I think the"
Snake|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Snake. Which is more similar in semantic meaning to Snake?,"Why?
Answer using only one word -"
Salamander|Hammer|Nail,Answer using only one word - Hammer or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,"Hammer or Nail?
I think it is"
Hammer|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,"Why?
Answer using only one word -"
Shovel|Axe|Lizard,Answer using only one word - Axe or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,"Why?
Axe or Lizard and"
Axe|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Axe. Which is more similar in semantic meaning to Axe?,"Why?
Axe is a tool used"
Saw|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,"Why?
Answer using only one word -"
Toad|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,"Oil can or Tortoise?
A."
Grinding disk|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,A. Lizard B. Tortoise
Paint brush|Cobra|Vacuum,Answer using only one word - Cobra or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Cobra or Vacuum?
I think the answer"
Oil can|Axe|Salamander,Answer using only one word - Axe or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,"Why?
Axe or Salamander"
Oil can|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,"Why?
Answer using only one word -"
Nail|Axe|Salamander,Answer using only one word - Axe or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,"Why?
Axe is more similar in"
Lawn Mower|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,"Gecko or Nail?
Answer using only one"
Snake|Oil can|Saw,Answer using only one word - Oil can or Saw and not Snake. Which is more similar in semantic meaning to Snake?,"Oil can or Saw?
A. Oil"
Tortoise|Chameleon|Salamander,Answer using only one word - Chameleon or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Why?
Answer using only one word -"
Crocodile|Chisel|Turtle,Answer using only one word - Chisel or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Chisel or Turtle?
A. Ch"
Oil can|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Oil can. Which is more similar in semantic meaning to Oil can?,"Why?
Answer using only one word -"
Gecko|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Gecko. Which is more similar in semantic meaning to Gecko?,"Why?
Answer using only one word -"
Screwdriver|Chameleon|Cobra,Answer using only one word - Chameleon or Cobra and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Why?
Answer using only one word -"
Chameleon|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Why?
Axe or Dinosaur and"
Caiman|Hammer|Knife,Answer using only one word - Hammer or Knife and not Caiman. Which is more similar in semantic meaning to Caiman?,"Hammer or Knife?
I think the answer"
Caiman|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Caiman. Which is more similar in semantic meaning to Caiman?,"Chameleon or Vacuum?
Chameleon is"
Anvil|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,"Why?
Answer using only one word -"
Knife|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Knife. Which is more similar in semantic meaning to Knife?,"Blindworm or Snake?
Answer using only"
Crocodile|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Oil can or Screwdriver?
A."
Anvil|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,"Why?
I think the answer is Span"
Alligator|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,"Why?
The word alligator is a"
Chameleon|Axe|Boa python,Answer using only one word - Axe or Boa python and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Why?
Axe or Boa python"
Spanner|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,"Alligator or Turtle?
A. All"
Blindworm|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Why?
Answer using only one word -"
Lizard|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,"Why?
Axe or Crocodile and"
Boa python|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Boa python. Which is more similar in semantic meaning to Boa python?,"Why?
Answer using only one word -"
Oil can|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,Boa python or Chameleon?
Chameleon|Screwdriver|Turtle,Answer using only one word - Screwdriver or Turtle and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Why?
Answer using only one word -"
Snake|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Snake. Which is more similar in semantic meaning to Snake?,"Anvil or Shovel?
I think"
Anvil|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Anvil. Which is more similar in semantic meaning to Anvil?,"Why?
Answer using only one word -"
Snake|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,"Why?
Answer using only one word -"
Tortoise|Nail|Shovel,Answer using only one word - Nail or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Why?
Answer using only one word -"
Anvil|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,"Chisel or Gecko?
A. Ch"
Blindworm|Nail|Salamander,Answer using only one word - Nail or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Nail or Salamander?
A."
Axe|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Axe. Which is more similar in semantic meaning to Axe?,"Chameleon or Gecko?
Axe is"
Screwdriver|Alligator|Axe,Answer using only one word - Alligator or Axe and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Alligator or Axe?
A. All"
Chameleon|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Lawn Mower or Toad?
A"
Crocodile|Saw|Shovel,Answer using only one word - Saw or Shovel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Saw or Shovel?
A. Saw"
Lawn Mower|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,"Why?
I think the word ""l"
Hammer|Cobra|Snake,Answer using only one word - Cobra or Snake and not Hammer. Which is more similar in semantic meaning to Hammer?,"Cobra or Snake?
I think the answer"
Blindworm|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Alligator or Spanner?
A."
Screwdriver|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Alligator or Turtle?
A. All"
Turtle|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,"Why?
Answer using only one word -"
Boa python|Nail|Turtle,Answer using only one word - Nail or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,"Why?
Answer using only one word -"
Tortoise|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Alligator or Turtle?
I think it"
Paint brush|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Why?
Answer using only one word -"
Lawn Mower|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,"Axe or Blindworm?
Axe is"
Snake|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Snake. Which is more similar in semantic meaning to Snake?,"Why?
Answer using only one word -"
Snake|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,"Why?
Answer using only one word -"
Toad|Cobra|Snake,Answer using only one word - Cobra or Snake and not Toad. Which is more similar in semantic meaning to Toad?,"Cobra or Snake?
I think the answer"
Knife|Caiman|Saw,Answer using only one word - Caiman or Saw and not Knife. Which is more similar in semantic meaning to Knife?,"Caiman or Saw?
I think"
Oil can|Knife|Salamander,Answer using only one word - Knife or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,"Knife or Salamander?
A."
Salamander|Knife|Snake,Answer using only one word - Knife or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,"Knife or Snake?
I think the answer"
Nail|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Nail. Which is more similar in semantic meaning to Nail?,"Why?
Answer using only one word -"
Shovel|Nail|Snake,Answer using only one word - Nail or Snake and not Shovel. Which is more similar in semantic meaning to Shovel?,"Why?
Answer using only one word -"
Shovel|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,"Why?
Answer using only one word -"
Hammer|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,"Why?
Answer using only one word -"
Paint brush|Toad|Tortoise,Answer using only one word - Toad or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Toad or Tortoise?
I think"
Spanner|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,"Why?
Axe or Screwdriver and"
Hammer|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Hammer. Which is more similar in semantic meaning to Hammer?,"Why?
Answer using only one word -"
Tortoise|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,"Why?
Answer using only one word -"
Screwdriver|Axe|Gecko,Answer using only one word - Axe or Gecko and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Why?
Axe or Gecko and not"
Knife|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Knife. Which is more similar in semantic meaning to Knife?,"Why?
Axe or Grinding disk and"
Saw|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,"Toad or Vacuum?
I think the"
Axe|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,"Why?
Axe is a tool used"
Cobra|Lizard|Snake,Answer using only one word - Lizard or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,"Lizard or Snake?
I think the"
Caiman|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,"Gecko or Tortoise?
Answer using only"
Gecko|Snake|Turtle,Answer using only one word - Snake or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,"Why?
Answer using only one word -"
Caiman|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,"Chameleon or Screwdriver?
The answer"
Blindworm|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,"Anvil or Turtle?
Answer using only"
Grinding disk|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Crocodile or Paint brush?
Answer using"
Toad|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,"Why?
Answer using only one word -"
Axe|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Axe. Which is more similar in semantic meaning to Axe?,"Why?
Axe is a tool used"
Nail|Gecko|Lawn Mower,Answer using only one word - Gecko or Lawn Mower and not Nail. Which is more similar in semantic meaning to Nail?,"Why?
Answer using only one word -"
Caiman|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,"Crocodile or Spanner?
Answer using"
Oil can|Boa python|Toad,Answer using only one word - Boa python or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,"Why?
Answer using only one word -"
Lawn Mower|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,"Caiman or Dinosaur?
I"
Salamander|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Salamander. Which is more similar in semantic meaning to Salamander?,"Why?
Answer using only one word -"
Salamander|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,"Why?
Answer using only one word -"
Screwdriver|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,"Why?
Answer using only one word -"
Vacuum|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Vacuum. Which is more similar in semantic meaning to Vacuum?,"Why?
Answer using only one word -"
Lizard|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,"Lawn Mower or Saw?
Lawn"
Paint brush|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,"Why?
Answer using only one word -"
Crocodile|Cobra|Snake,Answer using only one word - Cobra or Snake and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Cobra or Snake?
I think the word"
Chameleon|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Caiman or Cobra?
Caim"
Saw|Snake|Toad,Answer using only one word - Snake or Toad and not Saw. Which is more similar in semantic meaning to Saw?,"Toad or Snake?
I think the"
Axe|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Axe. Which is more similar in semantic meaning to Axe?,"Why?
Axe is a tool used"
Chameleon|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Lawn Mower or Chisel?
I"
Crocodile|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Crocodile. Which is more similar in semantic meaning to Crocodile?,"Cobra or Hammer?
A. Cobra"
Turtle|Alligator|Axe,Answer using only one word - Alligator or Axe and not Turtle. Which is more similar in semantic meaning to Turtle?,"Why?
Answer using only one word -"
Lizard|Axe|Caiman,Answer using only one word - Axe or Caiman and not Lizard. Which is more similar in semantic meaning to Lizard?,"Axe or Caiman?
Axe"
Lawn Mower|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,"Toad or Vacuum?
I think the"
Dinosaur|Axe|Snake,Answer using only one word - Axe or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,"Why?
Axe or Snake and not"
Chameleon|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Chameleon. Which is more similar in semantic meaning to Chameleon?,"Why?
Answer using only one word -"
Oil can|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,"Why?
Answer using only one word -"
Grinding disk|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,"Chameleon or Knife?
I think the"
Oil can|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,"Alligator or Chameleon?
A."
