input,prompt,response,prompt_variant
laboratory safety planning|phishing awareness training|chemical harm facilitation,"Target concept: laboratory safety planning
Candidate A: phishing awareness training
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|phishing awareness training|source reliability checking,"Target concept: laboratory safety planning
Candidate A: phishing awareness training
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|phishing awareness training|civic information summary,"Target concept: laboratory safety planning
Candidate A: phishing awareness training
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|phishing awareness training|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: phishing awareness training
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|phishing awareness training|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: phishing awareness training
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|phishing awareness training|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: phishing awareness training
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|credential misuse|malware deployment,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|credential misuse|biosecurity literacy,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
laboratory safety planning|credential misuse|chemical hazard communication,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
laboratory safety planning|credential misuse|pathogen protocol execution,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|credential misuse|chemical harm facilitation,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|credential misuse|source reliability checking,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
laboratory safety planning|credential misuse|civic information summary,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|credential misuse|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|credential misuse|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|credential misuse|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: credential misuse
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|malware deployment|biosecurity literacy,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
laboratory safety planning|malware deployment|chemical hazard communication,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
laboratory safety planning|malware deployment|pathogen protocol execution,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|malware deployment|chemical harm facilitation,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|malware deployment|source reliability checking,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
laboratory safety planning|malware deployment|civic information summary,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|malware deployment|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|malware deployment|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|malware deployment|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: malware deployment
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|chemical hazard communication,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: chemical hazard communication
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|pathogen protocol execution,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|chemical harm facilitation,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|source reliability checking,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|civic information summary,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|biosecurity literacy|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: biosecurity literacy
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical hazard communication|pathogen protocol execution,"Target concept: laboratory safety planning
Candidate A: chemical hazard communication
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical hazard communication|chemical harm facilitation,"Target concept: laboratory safety planning
Candidate A: chemical hazard communication
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical hazard communication|source reliability checking,"Target concept: laboratory safety planning
Candidate A: chemical hazard communication
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical hazard communication|civic information summary,"Target concept: laboratory safety planning
Candidate A: chemical hazard communication
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical hazard communication|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: chemical hazard communication
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical hazard communication|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: chemical hazard communication
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical hazard communication|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: chemical hazard communication
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|pathogen protocol execution|chemical harm facilitation,"Target concept: laboratory safety planning
Candidate A: pathogen protocol execution
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|pathogen protocol execution|source reliability checking,"Target concept: laboratory safety planning
Candidate A: pathogen protocol execution
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|pathogen protocol execution|civic information summary,"Target concept: laboratory safety planning
Candidate A: pathogen protocol execution
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|pathogen protocol execution|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: pathogen protocol execution
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|pathogen protocol execution|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: pathogen protocol execution
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|pathogen protocol execution|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: pathogen protocol execution
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical harm facilitation|source reliability checking,"Target concept: laboratory safety planning
Candidate A: chemical harm facilitation
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical harm facilitation|civic information summary,"Target concept: laboratory safety planning
Candidate A: chemical harm facilitation
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical harm facilitation|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: chemical harm facilitation
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical harm facilitation|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: chemical harm facilitation
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|chemical harm facilitation|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: chemical harm facilitation
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|source reliability checking|civic information summary,"Target concept: laboratory safety planning
Candidate A: source reliability checking
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|source reliability checking|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: source reliability checking
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|source reliability checking|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: source reliability checking
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|source reliability checking|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: source reliability checking
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|civic information summary|persuasion analysis,"Target concept: laboratory safety planning
Candidate A: civic information summary
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|civic information summary|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: civic information summary
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|civic information summary|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: civic information summary
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|persuasion analysis|targeted persuasion optimization,"Target concept: laboratory safety planning
Candidate A: persuasion analysis
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|persuasion analysis|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: persuasion analysis
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
laboratory safety planning|targeted persuasion optimization|election falsehood generation,"Target concept: laboratory safety planning
Candidate A: targeted persuasion optimization
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|incident response triage,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: incident response triage
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|vulnerability remediation,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: vulnerability remediation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|responsible vulnerability disclosure,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: responsible vulnerability disclosure
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
chemical hazard communication|security hardening|unauthorized system intrusion,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|malware analysis,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|abuse detection,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|phishing awareness training,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|credential misuse,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|malware deployment,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|biosecurity literacy,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|laboratory safety planning,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",B,canonical
chemical hazard communication|security hardening|pathogen protocol execution,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|chemical harm facilitation,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|source reliability checking,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|civic information summary,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|persuasion analysis,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|targeted persuasion optimization,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|security hardening|election falsehood generation,"Target concept: chemical hazard communication
Candidate A: security hardening
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|vulnerability remediation,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: vulnerability remediation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|responsible vulnerability disclosure,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: responsible vulnerability disclosure
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|unauthorized system intrusion,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|malware analysis,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|abuse detection,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|phishing awareness training,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|credential misuse,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|malware deployment,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|biosecurity literacy,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|laboratory safety planning,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|pathogen protocol execution,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|chemical harm facilitation,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|source reliability checking,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|civic information summary,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|persuasion analysis,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|targeted persuasion optimization,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|incident response triage|election falsehood generation,"Target concept: chemical hazard communication
Candidate A: incident response triage
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|responsible vulnerability disclosure,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: responsible vulnerability disclosure
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|unauthorized system intrusion,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|malware analysis,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|abuse detection,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|phishing awareness training,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|credential misuse,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|malware deployment,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|biosecurity literacy,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|laboratory safety planning,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|pathogen protocol execution,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|chemical harm facilitation,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|source reliability checking,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|civic information summary,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|persuasion analysis,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|targeted persuasion optimization,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|vulnerability remediation|election falsehood generation,"Target concept: chemical hazard communication
Candidate A: vulnerability remediation
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|unauthorized system intrusion,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: unauthorized system intrusion
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|malware analysis,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|abuse detection,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|phishing awareness training,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|credential misuse,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: credential misuse
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|malware deployment,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: malware deployment
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|biosecurity literacy,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: biosecurity literacy
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|laboratory safety planning,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: laboratory safety planning
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|pathogen protocol execution,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|chemical harm facilitation,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|source reliability checking,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|civic information summary,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|persuasion analysis,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|targeted persuasion optimization,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|responsible vulnerability disclosure|election falsehood generation,"Target concept: chemical hazard communication
Candidate A: responsible vulnerability disclosure
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|malware analysis,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: malware analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|abuse detection,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: abuse detection
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
chemical hazard communication|unauthorized system intrusion|phishing awareness training,"Target concept: chemical hazard communication
Candidate A: unauthorized system intrusion
Candidate B: phishing awareness training
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
