input,prompt,response
Nail|Turtle|Vacuum,Answer using only one word - Turtle or Vacuum and not Nail. Which is more similar in semantic meaning to Nail?,Vacuum
Oil can|Nail|Toad,Answer using only one word - Nail or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,Toad
Shovel|Cobra|Saw,Answer using only one word - Cobra or Saw and not Shovel. Which is more similar in semantic meaning to Shovel?,Saw.
Screwdriver|Alligator|Saw,Answer using only one word - Alligator or Saw and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Saw.
Grinding disk|Anvil|Gecko,Answer using only one word - Anvil or Gecko and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Anvil
Oil can|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Oil can. Which is more similar in semantic meaning to Oil can?,Chisel
Toad|Salamander|Turtle,Answer using only one word - Salamander or Turtle and not Toad. Which is more similar in semantic meaning to Toad?,Salamander
Hammer|Salamander|Snake,Answer using only one word - Salamander or Snake and not Hammer. Which is more similar in semantic meaning to Hammer?,Salamander.
Alligator|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Alligator. Which is more similar in semantic meaning to Alligator?,Screwdriver.
Dinosaur|Crocodile|Salamander,Answer using only one word - Crocodile or Salamander and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Salamander
Saw|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Saw. Which is more similar in semantic meaning to Saw?,Nail.
Dinosaur|Boa python|Saw,Answer using only one word - Boa python or Saw and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Saw.
Boa python|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Boa python. Which is more similar in semantic meaning to Boa python?,Blindworm
Turtle|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,Chameleon
Lizard|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Lizard. Which is more similar in semantic meaning to Lizard?,Chisel
Lizard|Crocodile|Vacuum,Answer using only one word - Crocodile or Vacuum and not Lizard. Which is more similar in semantic meaning to Lizard?,Crocodile.
Grinding disk|Axe|Chisel,Answer using only one word - Axe or Chisel and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Chisel
Nail|Chameleon|Paint brush,Answer using only one word - Chameleon or Paint brush and not Nail. Which is more similar in semantic meaning to Nail?,Chameleon
Blindworm|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil.
Grinding disk|Alligator|Axe,Answer using only one word - Alligator or Axe and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Axe
Tortoise|Oil can|Turtle,Answer using only one word - Oil can or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Turtle.
Hammer|Paint brush|Tortoise,Answer using only one word - Paint brush or Tortoise and not Hammer. Which is more similar in semantic meaning to Hammer?,Tortoise.
Turtle|Oil can|Toad,Answer using only one word - Oil can or Toad and not Turtle. Which is more similar in semantic meaning to Turtle?,Toad
Boa python|Dinosaur|Paint brush,Answer using only one word - Dinosaur or Paint brush and not Boa python. Which is more similar in semantic meaning to Boa python?,Dinosaur.
Axe|Hammer|Knife,Answer using only one word - Hammer or Knife and not Axe. Which is more similar in semantic meaning to Axe?,Hammer.
Lawn Mower|Axe|Nail,Answer using only one word - Axe or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Axe.
Spanner|Crocodile|Grinding disk,Answer using only one word - Crocodile or Grinding disk and not Spanner. Which is more similar in semantic meaning to Spanner?,Grinding disk.
Dinosaur|Nail|Turtle,Answer using only one word - Nail or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Nail.
Chisel|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Chisel. Which is more similar in semantic meaning to Chisel?,Screwdriver
Crocodile|Knife|Nail,Answer using only one word - Knife or Nail and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Nail.
Anvil|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Hammer|Nail|Toad,Answer using only one word - Nail or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,Nail
Dinosaur|Blindworm|Vacuum,Answer using only one word - Blindworm or Vacuum and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Vacuum
Nail|Chisel|Oil can,Answer using only one word - Chisel or Oil can and not Nail. Which is more similar in semantic meaning to Nail?,Chisel.
Lizard|Anvil|Boa python,Answer using only one word - Anvil or Boa python and not Lizard. Which is more similar in semantic meaning to Lizard?,Boa.
Salamander|Screwdriver|Turtle,Answer using only one word - Screwdriver or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Screwdriver.
Axe|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Axe. Which is more similar in semantic meaning to Axe?,Lizard
Dinosaur|Gecko|Screwdriver,Answer using only one word - Gecko or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Gecko
Hammer|Nail|Oil can,Answer using only one word - Nail or Oil can and not Hammer. Which is more similar in semantic meaning to Hammer?,Nail.
Lizard|Alligator|Salamander,Answer using only one word - Alligator or Salamander and not Lizard. Which is more similar in semantic meaning to Lizard?,Salamander
Dinosaur|Alligator|Salamander,Answer using only one word - Alligator or Salamander and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Salamander
Alligator|Chameleon|Toad,Answer using only one word - Chameleon or Toad and not Alligator. Which is more similar in semantic meaning to Alligator?,Chameleon
Gecko|Lizard|Oil can,Answer using only one word - Lizard or Oil can and not Gecko. Which is more similar in semantic meaning to Gecko?,Lizard
Crocodile|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Axe.
Grinding disk|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Blindworm
Crocodile|Lawn Mower|Tortoise,Answer using only one word - Lawn Mower or Tortoise and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Tortoise.
Alligator|Knife|Saw,Answer using only one word - Knife or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,Saw
Cobra|Boa python|Screwdriver,Answer using only one word - Boa python or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,Python.
Chisel|Alligator|Shovel,Answer using only one word - Alligator or Shovel and not Chisel. Which is more similar in semantic meaning to Chisel?,Shovel
Chisel|Grinding disk|Vacuum,Answer using only one word - Grinding disk or Vacuum and not Chisel. Which is more similar in semantic meaning to Chisel?,Grinding disk.
Alligator|Chameleon|Nail,Answer using only one word - Chameleon or Nail and not Alligator. Which is more similar in semantic meaning to Alligator?,Chameleon.
Boa python|Paint brush|Spanner,Answer using only one word - Paint brush or Spanner and not Boa python. Which is more similar in semantic meaning to Boa python?,Spanner
Dinosaur|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Grinding disk
Dinosaur|Knife|Lizard,Answer using only one word - Knife or Lizard and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Lizard.
Vacuum|Nail|Tortoise,Answer using only one word - Nail or Tortoise and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Tortoise
Boa python|Crocodile|Shovel,Answer using only one word - Crocodile or Shovel and not Boa python. Which is more similar in semantic meaning to Boa python?,Shovel.
Knife|Axe|Lawn Mower,Answer using only one word - Axe or Lawn Mower and not Knife. Which is more similar in semantic meaning to Knife?,Axe.
Blindworm|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Chameleon.
Shovel|Gecko|Nail,Answer using only one word - Gecko or Nail and not Shovel. Which is more similar in semantic meaning to Shovel?,Gecko
Screwdriver|Boa python|Lizard,Answer using only one word - Boa python or Lizard and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Lizard
Lizard|Boa python|Chisel,Answer using only one word - Boa python or Chisel and not Lizard. Which is more similar in semantic meaning to Lizard?,Python.
Hammer|Alligator|Vacuum,Answer using only one word - Alligator or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,Vacuum.
Boa python|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,Screwdriver.
Lizard|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Lizard. Which is more similar in semantic meaning to Lizard?,Chameleon.
Lizard|Crocodile|Oil can,Answer using only one word - Crocodile or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,Crocodile.
Nail|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Nail. Which is more similar in semantic meaning to Nail?,Turtle
Vacuum|Saw|Snake,Answer using only one word - Saw or Snake and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Saw.
Shovel|Nail|Tortoise,Answer using only one word - Nail or Tortoise and not Shovel. Which is more similar in semantic meaning to Shovel?,Nail.
Anvil|Saw|Spanner,Answer using only one word - Saw or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,Saw.
Tortoise|Salamander|Snake,Answer using only one word - Salamander or Snake and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Salamander.
Hammer|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel
Alligator|Axe|Lawn Mower,Answer using only one word - Axe or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,Axe.
Salamander|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Salamander. Which is more similar in semantic meaning to Salamander?,Crocodile.
Snake|Blindworm|Spanner,Answer using only one word - Blindworm or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,Spanner
Turtle|Gecko|Oil can,Answer using only one word - Gecko or Oil can and not Turtle. Which is more similar in semantic meaning to Turtle?,Gecko
Nail|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Nail. Which is more similar in semantic meaning to Nail?,Screwdriver.
Saw|Nail|Turtle,Answer using only one word - Nail or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,Nail.
Tortoise|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Paint brush.
Salamander|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Salamander. Which is more similar in semantic meaning to Salamander?,Gecko.
Axe|Alligator|Boa python,Answer using only one word - Alligator or Boa python and not Axe. Which is more similar in semantic meaning to Axe?,Boa python.
Snake|Caiman|Oil can,Answer using only one word - Caiman or Oil can and not Snake. Which is more similar in semantic meaning to Snake?,Caiman
Nail|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,Gecko
Boa python|Nail|Toad,Answer using only one word - Nail or Toad and not Boa python. Which is more similar in semantic meaning to Boa python?,Toad
Salamander|Axe|Paint brush,Answer using only one word - Axe or Paint brush and not Salamander. Which is more similar in semantic meaning to Salamander?,Axe.
Shovel|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Shovel. Which is more similar in semantic meaning to Shovel?,Tortoise
Chameleon|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Vacuum
Lawn Mower|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Toad
Blindworm|Anvil|Grinding disk,Answer using only one word - Anvil or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil.
Dinosaur|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Grinding.
Tortoise|Shovel|Toad,Answer using only one word - Shovel or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Toad
Caiman|Grinding disk|Snake,Answer using only one word - Grinding disk or Snake and not Caiman. Which is more similar in semantic meaning to Caiman?,Snake.
Dinosaur|Lizard|Nail,Answer using only one word - Lizard or Nail and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Lizard.
Vacuum|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Salamander
Grinding disk|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Gecko
Snake|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Snake. Which is more similar in semantic meaning to Snake?,Cobra.
Saw|Chisel|Spanner,Answer using only one word - Chisel or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,Chisel.
Crocodile|Nail|Paint brush,Answer using only one word - Nail or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Nail.
Blindworm|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Paint brush.
Nail|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Nail. Which is more similar in semantic meaning to Nail?,Chameleon
Nail|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Nail. Which is more similar in semantic meaning to Nail?,Crocodile
Hammer|Cobra|Toad,Answer using only one word - Cobra or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,Cobra
Cobra|Gecko|Turtle,Answer using only one word - Gecko or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,Gecko
Tortoise|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Blindworm
Axe|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Axe. Which is more similar in semantic meaning to Axe?,Hammer.
Snake|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Snake. Which is more similar in semantic meaning to Snake?,Salamander.
Nail|Chisel|Vacuum,Answer using only one word - Chisel or Vacuum and not Nail. Which is more similar in semantic meaning to Nail?,Chisel.
Vacuum|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Crocodile
Turtle|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Turtle. Which is more similar in semantic meaning to Turtle?,Lizard
Tortoise|Crocodile|Salamander,Answer using only one word - Crocodile or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Salamander
Paint brush|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Grinding disk.
Hammer|Axe|Spanner,Answer using only one word - Axe or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Axe.
Hammer|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Hammer. Which is more similar in semantic meaning to Hammer?,Crocodile
Toad|Knife|Shovel,Answer using only one word - Knife or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Shovel.
Shovel|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Shovel. Which is more similar in semantic meaning to Shovel?,Dinosaur
Anvil|Grinding disk|Salamander,Answer using only one word - Grinding disk or Salamander and not Anvil. Which is more similar in semantic meaning to Anvil?,Salamander.
Alligator|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Alligator. Which is more similar in semantic meaning to Alligator?,Hammer.
Turtle|Nail|Paint brush,Answer using only one word - Nail or Paint brush and not Turtle. Which is more similar in semantic meaning to Turtle?,Nail.
Paint brush|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chameleon
Spanner|Nail|Saw,Answer using only one word - Nail or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,Saw
Dinosaur|Cobra|Turtle,Answer using only one word - Cobra or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Cobra.
Nail|Dinosaur|Spanner,Answer using only one word - Dinosaur or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,Spanner
Dinosaur|Cobra|Snake,Answer using only one word - Cobra or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Snake
Chameleon|Alligator|Axe,Answer using only one word - Alligator or Axe and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Alligator
Turtle|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Turtle. Which is more similar in semantic meaning to Turtle?,Saw.
Lawn Mower|Nail|Shovel,Answer using only one word - Nail or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Shovel.
Gecko|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Gecko. Which is more similar in semantic meaning to Gecko?,Spanner
Axe|Cobra|Nail,Answer using only one word - Cobra or Nail and not Axe. Which is more similar in semantic meaning to Axe?,Cobra.
Shovel|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Shovel. Which is more similar in semantic meaning to Shovel?,Turtle
Knife|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Knife. Which is more similar in semantic meaning to Knife?,Salamander
Shovel|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Shovel. Which is more similar in semantic meaning to Shovel?,Anvil.
Oil can|Dinosaur|Paint brush,Answer using only one word - Dinosaur or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,Paint brush
Saw|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Saw. Which is more similar in semantic meaning to Saw?,Tortoise
Lawn Mower|Alligator|Toad,Answer using only one word - Alligator or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Alligator
Paint brush|Axe|Gecko,Answer using only one word - Axe or Gecko and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Gecko.
Alligator|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,Gecko
Screwdriver|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Turtle
Gecko|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,Turtle
Chameleon|Axe|Knife,Answer using only one word - Axe or Knife and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Knife.
Salamander|Cobra|Crocodile,Answer using only one word - Cobra or Crocodile and not Salamander. Which is more similar in semantic meaning to Salamander?,Cobra.
Dinosaur|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Lizard
Chisel|Anvil|Dinosaur,Answer using only one word - Anvil or Dinosaur and not Chisel. Which is more similar in semantic meaning to Chisel?,Dinosaur
Vacuum|Dinosaur|Nail,Answer using only one word - Dinosaur or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Nail.
Cobra|Blindworm|Dinosaur,Answer using only one word - Blindworm or Dinosaur and not Cobra. Which is more similar in semantic meaning to Cobra?,Dinosaur
Salamander|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Chameleon.
Snake|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,Turtle
Caiman|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Caiman. Which is more similar in semantic meaning to Caiman?,Gecko
Toad|Boa python|Dinosaur,Answer using only one word - Boa python or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,Dinosaur.
Chisel|Shovel|Snake,Answer using only one word - Shovel or Snake and not Chisel. Which is more similar in semantic meaning to Chisel?,Shovel.
Blindworm|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Tortoise
Oil can|Saw|Tortoise,Answer using only one word - Saw or Tortoise and not Oil can. Which is more similar in semantic meaning to Oil can?,Tortoise
Hammer|Boa python|Cobra,Answer using only one word - Boa python or Cobra and not Hammer. Which is more similar in semantic meaning to Hammer?,Cobra
Grinding disk|Toad|Turtle,Answer using only one word - Toad or Turtle and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Turtle
Nail|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Nail. Which is more similar in semantic meaning to Nail?,Hammer
Hammer|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Hammer. Which is more similar in semantic meaning to Hammer?,Shovel.
Tortoise|Boa python|Chisel,Answer using only one word - Boa python or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Boa.
Turtle|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Turtle. Which is more similar in semantic meaning to Turtle?,Chameleon
Turtle|Anvil|Axe,Answer using only one word - Anvil or Axe and not Turtle. Which is more similar in semantic meaning to Turtle?,Anvil
Blindworm|Oil can|Spanner,Answer using only one word - Oil can or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Spanner.
Saw|Knife|Nail,Answer using only one word - Knife or Nail and not Saw. Which is more similar in semantic meaning to Saw?,Nail.
Anvil|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Saw|Anvil|Oil can,Answer using only one word - Anvil or Oil can and not Saw. Which is more similar in semantic meaning to Saw?,Anvil.
Screwdriver|Hammer|Snake,Answer using only one word - Hammer or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Hammer.
Dinosaur|Cobra|Oil can,Answer using only one word - Cobra or Oil can and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Cobra.
Blindworm|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Knife|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Knife. Which is more similar in semantic meaning to Knife?,Grinding disk.
Snake|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Snake. Which is more similar in semantic meaning to Snake?,Caiman
Tortoise|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Caiman
Grinding disk|Caiman|Toad,Answer using only one word - Caiman or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Toad
Screwdriver|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Vacuum
Knife|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,Vacuum.
Caiman|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Caiman. Which is more similar in semantic meaning to Caiman?,Dinosaur
Vacuum|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Dinosaur.
Blindworm|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Chisel
Tortoise|Chisel|Knife,Answer using only one word - Chisel or Knife and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chisel.
Dinosaur|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Turtle.
Turtle|Gecko|Toad,Answer using only one word - Gecko or Toad and not Turtle. Which is more similar in semantic meaning to Turtle?,Gecko
Nail|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,Spanner
Axe|Grinding disk|Toad,Answer using only one word - Grinding disk or Toad and not Axe. Which is more similar in semantic meaning to Axe?,Grinding disk
Blindworm|Hammer|Toad,Answer using only one word - Hammer or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Toad
Salamander|Knife|Saw,Answer using only one word - Knife or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,Saw
Knife|Cobra|Nail,Answer using only one word - Cobra or Nail and not Knife. Which is more similar in semantic meaning to Knife?,Cobra.
Paint brush|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Vacuum.
Vacuum|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Shovel.
Knife|Boa python|Nail,Answer using only one word - Boa python or Nail and not Knife. Which is more similar in semantic meaning to Knife?,Nail
Lizard|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Chameleon.
Chameleon|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Python.
Lawn Mower|Alligator|Nail,Answer using only one word - Alligator or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Alligator.
Spanner|Axe|Lizard,Answer using only one word - Axe or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Lizard.
Crocodile|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Python.
Anvil|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,Tortoise.
Cobra|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,Nail
Spanner|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver.
Anvil|Cobra|Knife,Answer using only one word - Cobra or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,Cobra.
Screwdriver|Knife|Shovel,Answer using only one word - Knife or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Knife
Blindworm|Saw|Turtle,Answer using only one word - Saw or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Saw
Vacuum|Alligator|Nail,Answer using only one word - Alligator or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Nail.
Cobra|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,Tortoise
Shovel|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Shovel. Which is more similar in semantic meaning to Shovel?,Toad
Hammer|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,Vacuum
Paint brush|Nail|Tortoise,Answer using only one word - Nail or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Nail.
Toad|Alligator|Saw,Answer using only one word - Alligator or Saw and not Toad. Which is more similar in semantic meaning to Toad?,Alligator
Alligator|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,Crocodile.
Spanner|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Lawn Mower.
Nail|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Alligator|Chisel|Saw,Answer using only one word - Chisel or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,Chisel.
Blindworm|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil
Gecko|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,Caiman
Lawn Mower|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Boa python.
Anvil|Axe|Shovel,Answer using only one word - Axe or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Axe.
Crocodile|Axe|Knife,Answer using only one word - Axe or Knife and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Axe.
