input,prompt,response
Lawn Mower|Alligator|Nail,Answer using only one word - Alligator or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Alligator
Spanner|Axe|Lizard,Answer using only one word - Axe or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Axe
Crocodile|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Python
Anvil|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Cobra|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,Nail
Spanner|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver
Anvil|Cobra|Knife,Answer using only one word - Cobra or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,Cobra
Screwdriver|Knife|Shovel,Answer using only one word - Knife or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Shovel
Blindworm|Saw|Turtle,Answer using only one word - Saw or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Saw
Vacuum|Alligator|Nail,Answer using only one word - Alligator or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Alligator
Cobra|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,Tortoise
Shovel|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Shovel. Which is more similar in semantic meaning to Shovel?,Toad
Hammer|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,Vacuum
Paint brush|Nail|Tortoise,Answer using only one word - Nail or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Nail
Toad|Alligator|Saw,Answer using only one word - Alligator or Saw and not Toad. Which is more similar in semantic meaning to Toad?,Alligator
Alligator|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,Crocodile.
Spanner|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Lawn Mower
Nail|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Alligator|Chisel|Saw,Answer using only one word - Chisel or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,Chisel
Blindworm|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil
Gecko|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,Caiman
Lawn Mower|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Boa python
Anvil|Axe|Shovel,Answer using only one word - Axe or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Axe
Crocodile|Axe|Knife,Answer using only one word - Axe or Knife and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Axe
Nail|Boa python|Saw,Answer using only one word - Boa python or Saw and not Nail. Which is more similar in semantic meaning to Nail?,Saw
Vacuum|Nail|Turtle,Answer using only one word - Nail or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Nail
Vacuum|Alligator|Toad,Answer using only one word - Alligator or Toad and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Alligator
Turtle|Chisel|Dinosaur,Answer using only one word - Chisel or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,Dinosaur
Turtle|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,Blindworm
Anvil|Caiman|Shovel,Answer using only one word - Caiman or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Caiman
Salamander|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Turtle
Tortoise|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Lizard
Hammer|Nail|Saw,Answer using only one word - Nail or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,Nail
Lizard|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko
Lizard|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,Anvil
Saw|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Saw. Which is more similar in semantic meaning to Saw?,Toad.
Paint brush|Anvil|Axe,Answer using only one word - Anvil or Axe and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Anvil
Chisel|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Chisel. Which is more similar in semantic meaning to Chisel?,Caiman
Salamander|Saw|Snake,Answer using only one word - Saw or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Saw
Blindworm|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Caiman
Blindworm|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Boa python|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Boa python. Which is more similar in semantic meaning to Boa python?,Caiman
Anvil|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Vacuum|Nail|Salamander,Answer using only one word - Nail or Salamander and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Salamander
Shovel|Caiman|Paint brush,Answer using only one word - Caiman or Paint brush and not Shovel. Which is more similar in semantic meaning to Shovel?,Shovel
Alligator|Anvil|Knife,Answer using only one word - Anvil or Knife and not Alligator. Which is more similar in semantic meaning to Alligator?,Anvil
Axe|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,Lawn Mower
Lizard|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko
Grinding disk|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Lizard
Shovel|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Shovel. Which is more similar in semantic meaning to Shovel?,Alligator
Gecko|Alligator|Snake,Answer using only one word - Alligator or Snake and not Gecko. Which is more similar in semantic meaning to Gecko?,Alligator
Oil can|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,Shovel
Snake|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Snake. Which is more similar in semantic meaning to Snake?,Lawn Mower
Salamander|Hammer|Nail,Answer using only one word - Hammer or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,Hammer.
Hammer|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel
Shovel|Axe|Lizard,Answer using only one word - Axe or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe
Axe|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Axe. Which is more similar in semantic meaning to Axe?,Dinosaur
Saw|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,Screwdriver.
Toad|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,Tortoise
Grinding disk|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Lizard
Paint brush|Cobra|Vacuum,Answer using only one word - Cobra or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Vacuum
Oil can|Axe|Salamander,Answer using only one word - Axe or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,Axe
Oil can|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,Paint brush
Nail|Axe|Salamander,Answer using only one word - Axe or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,Axe
Lawn Mower|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Gecko
Snake|Oil can|Saw,Answer using only one word - Oil can or Saw and not Snake. Which is more similar in semantic meaning to Snake?,Saw
Tortoise|Chameleon|Salamander,Answer using only one word - Chameleon or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon
Crocodile|Chisel|Turtle,Answer using only one word - Chisel or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Chisel
Oil can|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Oil can. Which is more similar in semantic meaning to Oil can?,Grinding disk.
Gecko|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Gecko. Which is more similar in semantic meaning to Gecko?,Oil can
Screwdriver|Chameleon|Cobra,Answer using only one word - Chameleon or Cobra and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Chameleon
Chameleon|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Dinosaur
Caiman|Hammer|Knife,Answer using only one word - Hammer or Knife and not Caiman. Which is more similar in semantic meaning to Caiman?,Hammer
Caiman|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Caiman. Which is more similar in semantic meaning to Caiman?,Chameleon
Anvil|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,Spanner
Knife|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Knife. Which is more similar in semantic meaning to Knife?,Snake
Crocodile|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Screwdriver
Anvil|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,Spanner
Alligator|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,Dinosaur
Chameleon|Axe|Boa python,Answer using only one word - Axe or Boa python and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Boa
Spanner|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,Alligator
Blindworm|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Turtle
Lizard|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Crocodile
Boa python|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Boa python. Which is more similar in semantic meaning to Boa python?,Chameleon
Oil can|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,Chameleon
Chameleon|Screwdriver|Turtle,Answer using only one word - Screwdriver or Turtle and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Screwdriver.
Snake|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Snake. Which is more similar in semantic meaning to Snake?,Anvil
Anvil|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Anvil. Which is more similar in semantic meaning to Anvil?,Anvil
Snake|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon
Tortoise|Nail|Shovel,Answer using only one word - Nail or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Nail
Anvil|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,Chisel
Blindworm|Nail|Salamander,Answer using only one word - Nail or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Salamander
Axe|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Axe. Which is more similar in semantic meaning to Axe?,Chameleon
Screwdriver|Alligator|Axe,Answer using only one word - Alligator or Axe and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe
Chameleon|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lawn Mower
Crocodile|Saw|Shovel,Answer using only one word - Saw or Shovel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Saw
Lawn Mower|Cobra|Grinding disk,Answer using only one word - Cobra or Grinding disk and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Grinding disk
Hammer|Cobra|Snake,Answer using only one word - Cobra or Snake and not Hammer. Which is more similar in semantic meaning to Hammer?,Snake
Blindworm|Alligator|Spanner,Answer using only one word - Alligator or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Alligator
Screwdriver|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Alligator
Turtle|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,Screwdriver
Boa python|Nail|Turtle,Answer using only one word - Nail or Turtle and not Boa python. Which is more similar in semantic meaning to Boa python?,Nail
Tortoise|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Alligator
Paint brush|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chameleon
Lawn Mower|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Axe
Snake|Blindworm|Grinding disk,Answer using only one word - Blindworm or Grinding disk and not Snake. Which is more similar in semantic meaning to Snake?,Grinding disk.
Snake|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,Spanner.
Toad|Cobra|Snake,Answer using only one word - Cobra or Snake and not Toad. Which is more similar in semantic meaning to Toad?,Snake
Knife|Caiman|Saw,Answer using only one word - Caiman or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw
Oil can|Knife|Salamander,Answer using only one word - Knife or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,Salamander
Salamander|Knife|Snake,Answer using only one word - Knife or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Snake
Nail|Chisel|Tortoise,Answer using only one word - Chisel or Tortoise and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Shovel|Nail|Snake,Answer using only one word - Nail or Snake and not Shovel. Which is more similar in semantic meaning to Shovel?,Snake
Shovel|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Shovel. Which is more similar in semantic meaning to Shovel?,Lizard
Hammer|Cobra|Lawn Mower,Answer using only one word - Cobra or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,Lawn Mower
Paint brush|Toad|Tortoise,Answer using only one word - Toad or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Toad.
Spanner|Axe|Screwdriver,Answer using only one word - Axe or Screwdriver and not Spanner. Which is more similar in semantic meaning to Spanner?,Axe
Hammer|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel
Tortoise|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chameleon
Screwdriver|Axe|Gecko,Answer using only one word - Axe or Gecko and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Axe
Knife|Axe|Grinding disk,Answer using only one word - Axe or Grinding disk and not Knife. Which is more similar in semantic meaning to Knife?,Axe
Saw|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Saw. Which is more similar in semantic meaning to Saw?,Vacuum
Axe|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Axe. Which is more similar in semantic meaning to Axe?,Shovel
Cobra|Lizard|Snake,Answer using only one word - Lizard or Snake and not Cobra. Which is more similar in semantic meaning to Cobra?,Lizard
Caiman|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,Gecko
Gecko|Snake|Turtle,Answer using only one word - Snake or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,Snake
Caiman|Chameleon|Screwdriver,Answer using only one word - Chameleon or Screwdriver and not Caiman. Which is more similar in semantic meaning to Caiman?,Chameleon
Blindworm|Anvil|Turtle,Answer using only one word - Anvil or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil
Grinding disk|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Crocodile
Toad|Paint brush|Shovel,Answer using only one word - Paint brush or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Shovel
Axe|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Axe. Which is more similar in semantic meaning to Axe?,Shovel
Nail|Gecko|Lawn Mower,Answer using only one word - Gecko or Lawn Mower and not Nail. Which is more similar in semantic meaning to Nail?,Gecko
Caiman|Crocodile|Spanner,Answer using only one word - Crocodile or Spanner and not Caiman. Which is more similar in semantic meaning to Caiman?,Crocodile.
Oil can|Boa python|Toad,Answer using only one word - Boa python or Toad and not Oil can. Which is more similar in semantic meaning to Oil can?,Toad
Lawn Mower|Caiman|Dinosaur,Answer using only one word - Caiman or Dinosaur and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Dinosaur
Salamander|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Salamander. Which is more similar in semantic meaning to Salamander?,Dinosaur
Salamander|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Screwdriver|Crocodile|Lawn Mower,Answer using only one word - Crocodile or Lawn Mower and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Crocodile
Vacuum|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Disk
Lizard|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Lizard. Which is more similar in semantic meaning to Lizard?,Lawn Mower
Paint brush|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Hammer
Crocodile|Cobra|Snake,Answer using only one word - Cobra or Snake and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Cobra
Chameleon|Caiman|Cobra,Answer using only one word - Caiman or Cobra and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Caiman
Saw|Snake|Toad,Answer using only one word - Snake or Toad and not Saw. Which is more similar in semantic meaning to Saw?,Snake
Axe|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Axe. Which is more similar in semantic meaning to Axe?,Chameleon
Chameleon|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Chisel
Crocodile|Cobra|Hammer,Answer using only one word - Cobra or Hammer and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Cobra
Turtle|Alligator|Axe,Answer using only one word - Alligator or Axe and not Turtle. Which is more similar in semantic meaning to Turtle?,Alligator.
Lizard|Axe|Caiman,Answer using only one word - Axe or Caiman and not Lizard. Which is more similar in semantic meaning to Lizard?,Caiman
Lawn Mower|Toad|Vacuum,Answer using only one word - Toad or Vacuum and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Vacuum
Dinosaur|Axe|Snake,Answer using only one word - Axe or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Snake
Chameleon|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Snake
Oil can|Blindworm|Saw,Answer using only one word - Blindworm or Saw and not Oil can. Which is more similar in semantic meaning to Oil can?,Saw
Grinding disk|Chameleon|Knife,Answer using only one word - Chameleon or Knife and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Chameleon
Oil can|Alligator|Chameleon,Answer using only one word - Alligator or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,Chameleon
Lizard|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Lizard. Which is more similar in semantic meaning to Lizard?,Chameleon
Tortoise|Axe|Chisel,Answer using only one word - Axe or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chisel
Anvil|Shovel|Tortoise,Answer using only one word - Shovel or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,Shovel
Lawn Mower|Knife|Spanner,Answer using only one word - Knife or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Spanner
Anvil|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Anvil. Which is more similar in semantic meaning to Anvil?,Nail
Turtle|Axe|Vacuum,Answer using only one word - Axe or Vacuum and not Turtle. Which is more similar in semantic meaning to Turtle?,Axe
Toad|Salamander|Shovel,Answer using only one word - Salamander or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Shovel.
Blindworm|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Crocodile.
Alligator|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Alligator. Which is more similar in semantic meaning to Alligator?,Tortoise
Lizard|Boa python|Hammer,Answer using only one word - Boa python or Hammer and not Lizard. Which is more similar in semantic meaning to Lizard?,Python
Nail|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Screwdriver|Anvil|Crocodile,Answer using only one word - Anvil or Crocodile and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Anvil
Tortoise|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Nail
Chisel|Cobra|Spanner,Answer using only one word - Cobra or Spanner and not Chisel. Which is more similar in semantic meaning to Chisel?,Spanner.
Lawn Mower|Lizard|Spanner,Answer using only one word - Lizard or Spanner and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Lizard
Alligator|Nail|Saw,Answer using only one word - Nail or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,Nail
Lawn Mower|Chisel|Lizard,Answer using only one word - Chisel or Lizard and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Chisel
Salamander|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Salamander. Which is more similar in semantic meaning to Salamander?,Vacuum
Chameleon|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Tortoise
Nail|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Nail. Which is more similar in semantic meaning to Nail?,Lawn Mower
Caiman|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Caiman. Which is more similar in semantic meaning to Caiman?,Caiman
Grinding disk|Oil can|Vacuum,Answer using only one word - Oil can or Vacuum and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Vacuum
Nail|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Nail. Which is more similar in semantic meaning to Nail?,Shovel
Snake|Axe|Chisel,Answer using only one word - Axe or Chisel and not Snake. Which is more similar in semantic meaning to Snake?,Chisel
Boa python|Cobra|Screwdriver,Answer using only one word - Cobra or Screwdriver and not Boa python. Which is more similar in semantic meaning to Boa python?,Screwdriver
Paint brush|Cobra|Dinosaur,Answer using only one word - Cobra or Dinosaur and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Dinosaur
Anvil|Alligator|Chisel,Answer using only one word - Alligator or Chisel and not Anvil. Which is more similar in semantic meaning to Anvil?,Chisel
Lizard|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Lizard. Which is more similar in semantic meaning to Lizard?,Anvil
Knife|Oil can|Saw,Answer using only one word - Oil can or Saw and not Knife. Which is more similar in semantic meaning to Knife?,Saw
Paint brush|Anvil|Saw,Answer using only one word - Anvil or Saw and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Anvil
Saw|Boa python|Grinding disk,Answer using only one word - Boa python or Grinding disk and not Saw. Which is more similar in semantic meaning to Saw?,Grinding disk.
Oil can|Chisel|Vacuum,Answer using only one word - Chisel or Vacuum and not Oil can. Which is more similar in semantic meaning to Oil can?,Chisel
Oil can|Chameleon|Chisel,Answer using only one word - Chameleon or Chisel and not Oil can. Which is more similar in semantic meaning to Oil can?,Chisel
Anvil|Gecko|Knife,Answer using only one word - Gecko or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,Gecko
Turtle|Lawn Mower|Saw,Answer using only one word - Lawn Mower or Saw and not Turtle. Which is more similar in semantic meaning to Turtle?,Lawn Mower
Toad|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Toad. Which is more similar in semantic meaning to Toad?,Blindworm
Spanner|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,Tortoise
Nail|Saw|Vacuum,Answer using only one word - Saw or Vacuum and not Nail. Which is more similar in semantic meaning to Nail?,Saw
Toad|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Toad. Which is more similar in semantic meaning to Toad?,Gecko
Snake|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Snake. Which is more similar in semantic meaning to Snake?,Dinosaur
Cobra|Alligator|Axe,Answer using only one word - Alligator or Axe and not Cobra. Which is more similar in semantic meaning to Cobra?,Alligator
Tortoise|Hammer|Toad,Answer using only one word - Hammer or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Toad
Nail|Toad|Tortoise,Answer using only one word - Toad or Tortoise and not Nail. Which is more similar in semantic meaning to Nail?,Toad.
Chisel|Blindworm|Chameleon,Answer using only one word - Blindworm or Chameleon and not Chisel. Which is more similar in semantic meaning to Chisel?,Chameleon
Grinding disk|Alligator|Crocodile,Answer using only one word - Alligator or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Crocodile
Grinding disk|Chisel|Crocodile,Answer using only one word - Chisel or Crocodile and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Chisel
Paint brush|Lawn Mower|Nail,Answer using only one word - Lawn Mower or Nail and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Nail
Dinosaur|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Shovel
Spanner|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Spanner. Which is more similar in semantic meaning to Spanner?,Brush
Salamander|Anvil|Lizard,Answer using only one word - Anvil or Lizard and not Salamander. Which is more similar in semantic meaning to Salamander?,Lizard
Grinding disk|Chisel|Turtle,Answer using only one word - Chisel or Turtle and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Chisel
Chameleon|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Gecko
Dinosaur|Salamander|Snake,Answer using only one word - Salamander or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Snake
Axe|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Axe. Which is more similar in semantic meaning to Axe?,Axe
Turtle|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Turtle. Which is more similar in semantic meaning to Turtle?,Tortoise
Tortoise|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Toad.
